page,text,p,start,end,type,description,wikidata,viaf,loc,notes
164,"Monday, July 3, 1916",2,0,20,DATE,Absolute or relative dates or periods,,,,
164,Nora Grifeo,3,2,13,PERSON,"People, including fictional",,,,
164,Geoffrey Scott,3,15,29,PERSON,"People, including fictional",,,,
164,Cecil Pinsent,3,31,44,PERSON,"People, including fictional",,,,
164,Candigliana,4,48,59,FAC,"Buildings, airports, highways, bridges, etc.",,,,
164,Borgo San Lorenzo,4,77,94,GPE,"Countries, cities, states",,,,
164,Priestley,4,121,130,PERSON,"People, including fictional",,,,
164,Nora,4,132,136,PERSON,"People, including fictional",,,,
164,Geoffrey Cecil,4,138,152,PERSON,"People, including fictional",,,,
164,one,4,167,170,CARDINAL,Numerals that do not fall under another type,,,,
164,BB,4,180,182,PERSON,"People, including fictional",,,,
164,Sybil,4,187,192,PERSON,"People, including fictional",,,,
164,Nora,5,2,6,PERSON,"People, including fictional",,,,
164,all day long,5,77,89,DATE,Absolute or relative dates or periods,,,,
164,Sybil,5,286,291,PERSON,"People, including fictional",,,,
164,Geoffrey,5,341,349,PERSON,"People, including fictional",,,,
