page,text,p,start,end,type,description,wikidata,viaf,loc,notes
109,"Sunday, April 30, 1916",2,1,23,DATE,Absolute or relative dates or periods,,,,
109,Naima Löfroth,3,2,15,PERSON,"People, including fictional",,,,
109,Geoffrey Scott,3,17,31,PERSON,"People, including fictional",,,,
109,the Madonna del Sasso,5,15,36,FAC,"Buildings, airports, highways, bridges, etc.",,,,
109,B.B. Naima,5,38,48,PERSON,"People, including fictional",,,,
109,the Marchesa Guadagni,5,96,117,PERSON,"People, including fictional",,,,
109,4,5,126,127,CARDINAL,Numerals that do not fall under another type,,,,
109,English,5,259,266,NORP,Nationalities or religious or political groups,,,,
109,Florence,6,26,34,GPE,"Countries, cities, states",,,,
109,17,6,64,66,DATE,Absolute or relative dates or periods,,,,
