page,text,p,start,end,type,description,wikidata,viaf,loc,notes
089,"Thursday, March 30",2,0,18,DATE,Absolute or relative dates or periods,,,,
089,Grand Hotel Siena,2,20,37,FAC,"Buildings, airports, highways, bridges, etc.",,,,
089,Geoffrey Scott,3,2,16,PERSON,"People, including fictional",,,,
089,Cecil Pinsent,3,18,31,PERSON,"People, including fictional",,,,
089,Sarteano,4,16,24,GPE,"Countries, cities, states",,,,
089,5 years ago,4,179,190,DATE,Absolute or relative dates or periods,,,,
089,night,4,233,238,TIME,Times smaller than a day,,,,
089,Geoffrey,4,462,470,PERSON,"People, including fictional",,,,
089,Cecil,4,535,540,PERSON,"People, including fictional",,,,
089,Parry,4,554,559,PERSON,"People, including fictional",,,,
