page,text,p,start,end,type,description,wikidata,viaf,loc,notes
163,"Sunday, July 2, 1916",2,0,20,DATE,Absolute or relative dates or periods,,,,
163,Geoffrey Scott,3,2,16,PERSON,"People, including fictional",,,,
163,Cecil Pinsent,3,18,31,PERSON,"People, including fictional",,,,
163,Nora Grifeo,3,33,44,PERSON,"People, including fictional",,,,
163,Morgans’.,4,34,43,ORG,"Companies, agencies, institutions, etc.",,,,
163,Geoffrey,5,2,10,PERSON,"People, including fictional",,,,
163,all day,5,30,37,DATE,Absolute or relative dates or periods,,,,
163,Marcella,5,93,101,PERSON,"People, including fictional",,,,
163,one,5,122,125,CARDINAL,Numerals that do not fall under another type,,,,
163,all night,5,126,135,TIME,Times smaller than a day,,,,
163,Methuen,6,16,23,PERSON,"People, including fictional",,,,
163,Sybil,6,25,30,PERSON,"People, including fictional",,,,
163,French,6,32,38,NORP,Nationalities or religious or political groups,,,,
163,Hulton,6,79,85,PERSON,"People, including fictional",,,,
163,Nora,7,2,6,PERSON,"People, including fictional",,,,
163,Geoffrey,7,39,47,PERSON,"People, including fictional",,,,
163,B.B.,7,58,62,PERSON,"People, including fictional",,,,
