page,text,p,start,end,type,description,wikidata,viaf,loc,notes
181,"Wednesday, August 2, 1916",2,0,25,DATE,Absolute or relative dates or periods,,,,
181,Geoffrey Scott,3,2,16,PERSON,"People, including fictional",,,,
181,Teresa,4,10,16,PERSON,"People, including fictional",,,,
181,Vallombrosa,4,20,31,GPE,"Countries, cities, states",,,,
181,B.B.,4,43,47,PERSON,"People, including fictional",,,,
181,Dowdeswell,4,58,68,PERSON,"People, including fictional",,,,
181,Serristoris,4,77,88,PERSON,"People, including fictional",,,,
181,Hutton,4,90,96,PERSON,"People, including fictional",,,,
181,Geoffrey,4,101,109,PERSON,"People, including fictional",,,,
181,2 hours,4,122,129,TIME,Times smaller than a day,,,,
181,11,4,285,287,TIME,Times smaller than a day,,,,
181,Hutton,5,2,8,PERSON,"People, including fictional",,,,
181,Yoï,5,56,59,PERSON,"People, including fictional",,,,
181,some weeks,5,97,107,DATE,Absolute or relative dates or periods,,,,
181,Vallombrosa,5,111,122,GPE,"Countries, cities, states",,,,
181,Yoï,5,142,145,PERSON,"People, including fictional",,,,
181,Hutton,5,235,241,PERSON,"People, including fictional",,,,
181,Nello,5,388,393,PERSON,"People, including fictional",,,,
