page,text,p,start,end,type,description,wikidata,viaf,loc,notes
020,"Friday, January 14",2,0,18,DATE,Absolute or relative dates or periods,,,,
020,Julia,4,0,5,PERSON,"People, including fictional",,,,
020,Geoffrey Scott,4,7,21,PERSON,"People, including fictional",,,,
020,Cecil Pinsent,4,23,36,PERSON,"People, including fictional",,,,
020,4,6,0,1,CARDINAL,Numerals that do not fall under another type,,,,
020,5,6,9,10,CARDINAL,Numerals that do not fall under another type,,,,
020,Geoffrey,7,23,31,PERSON,"People, including fictional",,,,
020,Lina,7,59,63,PERSON,"People, including fictional",,,,
020,Gordon,7,79,85,PERSON,"People, including fictional",,,,
020,Julia,7,111,116,PERSON,"People, including fictional",,,,
020,B.B.,8,36,40,PERSON,"People, including fictional",,,,
020,Fiesole,8,84,91,PERSON,"People, including fictional",,,,
020,Sybil,8,108,113,PERSON,"People, including fictional",,,,
020,Enniskillen,8,142,153,PERSON,"People, including fictional",,,,
020,Sybil,8,175,180,PERSON,"People, including fictional",,,,
020,Geoffrey,9,2,10,PERSON,"People, including fictional",,,,
020,Byba,9,27,31,PERSON,"People, including fictional",,,,
