page,text,p,start,end,type,description,wikidata,viaf,loc,notes
170,"Friday, July 14, 1916",2,0,21,DATE,Absolute or relative dates or periods,,,,
170,Geoffrey Scott,3,2,16,PERSON,"People, including fictional",,,,
170,Nora Grifeo,3,18,29,PERSON,"People, including fictional",,,,
170,Full Moon,4,27,36,PERSON,"People, including fictional",,,,
170,B.B.,5,2,6,PERSON,"People, including fictional",,,,
170,Sybil,5,19,24,PERSON,"People, including fictional",,,,
170,Nora,5,108,112,PERSON,"People, including fictional",,,,
170,Strongs,5,138,145,PERSON,"People, including fictional",,,,
170,all day,5,243,250,DATE,Absolute or relative dates or periods,,,,
170,Elizabetta,6,2,12,PERSON,"People, including fictional",,,,
170,Nora,6,51,55,PERSON,"People, including fictional",,,,
170,Destrée,7,6,13,PERSON,"People, including fictional",,,,
170,second,7,22,28,ORDINAL,"""first"", ""second"", etc.",,,,
170,Pierron,7,50,57,PERSON,"People, including fictional",,,,
170,Gamberaia,8,17,26,FAC,"Buildings, airports, highways, bridges, etc.",,,,
