page,text,p,start,end,type,description,wikidata,viaf,loc,notes
079,"Sunday, March 12, 1916",2,0,22,DATE,Absolute or relative dates or periods,,,,
079,Naima Löfroth,3,2,15,PERSON,"People, including fictional",,,,
079,Marcella Michela,3,17,33,GPE,"Countries, cities, states",,,,
079,Marcella,4,2,10,PERSON,"People, including fictional",,,,
079,morning,4,60,67,TIME,Times smaller than a day,,,,
079,Italian,4,135,142,NORP,Nationalities or religious or political groups,,,,
079,Crescenzi,5,53,62,PERSON,"People, including fictional",,,,
079,Naima,5,103,108,PERSON,"People, including fictional",,,,
079,America,5,350,357,GPE,"Countries, cities, states",,,,
079,Ross,5,505,509,PERSON,"People, including fictional",,,,
079,Marcella,6,2,10,PERSON,"People, including fictional",,,,
079,Roman,6,25,30,NORP,Nationalities or religious or political groups,,,,
079,Capitano Tuttino,6,46,62,PERSON,"People, including fictional",,,,
079,the afternoon,6,74,87,TIME,Times smaller than a day,,,,
079,Geoffrey,6,130,138,PERSON,"People, including fictional",,,,
079,28,6,189,191,DATE,Absolute or relative dates or periods,,,,
079,BB,6,299,301,PERSON,"People, including fictional",,,,
079,Frizzoni,6,320,328,PERSON,"People, including fictional",,,,
079,Capitano,6,354,362,PERSON,"People, including fictional",,,,
079,BB,6,387,389,PERSON,"People, including fictional",,,,
079,the evening,7,5,16,TIME,Times smaller than a day,,,,
079,Marcella,7,18,26,PERSON,"People, including fictional",,,,
079,BB,7,81,83,PERSON,"People, including fictional",,,,
