page,text,p,start,end,type,description,wikidata,viaf,loc,notes
026,"Thursday, January 20",2,1,21,DATE,Absolute or relative dates or periods,,,,
026,Julia,3,2,7,PERSON,"People, including fictional",,,,
026,Geoffey Scott,3,9,22,PERSON,"People, including fictional",,,,
026,Cecil Pinsent,3,24,37,PERSON,"People, including fictional",,,,
026,Julia,4,9,14,PERSON,"People, including fictional",,,,
026,Yoï,5,2,5,PERSON,"People, including fictional",,,,
026,months,5,114,120,DATE,Absolute or relative dates or periods,,,,
026,Geoffrey,5,180,188,PERSON,"People, including fictional",,,,
026,Salvemini,6,2,11,PERSON,"People, including fictional",,,,
026,Mme Luchaire,6,13,25,PERSON,"People, including fictional",,,,
026,Sybil,6,30,35,PERSON,"People, including fictional",,,,
