page,text,p,start,end,type,description,wikidata,viaf,loc,notes
019,"Thursday, January 13, 1916",2,0,26,DATE,Absolute or relative dates or periods,,,,
019,Julia,3,0,5,PERSON,"People, including fictional",,,,
019,Geoffrey Scott,3,7,21,PERSON,"People, including fictional",,,,
019,4,5,0,1,CARDINAL,Numerals that do not fall under another type,,,,
019,4,5,9,10,CARDINAL,Numerals that do not fall under another type,,,,
019,Miss Grace Hubbard,6,2,20,PERSON,"People, including fictional",,,,
019,Loesers,7,12,19,PERSON,"People, including fictional",,,,
019,Dumonts,7,30,37,PERSON,"People, including fictional",,,,
019,Geoffrey,7,42,50,PERSON,"People, including fictional",,,,
019,B.B,7,52,55,PERSON,"People, including fictional",,,,
019,Sybil,7,60,65,PERSON,"People, including fictional",,,,
019,Salvermini,8,2,12,PERSON,"People, including fictional",,,,
019,Mme Luchaire,8,17,29,PERSON,"People, including fictional",,,,
019,Italy,8,72,77,GPE,"Countries, cities, states",,,,
019,Geoffrey,9,2,10,PERSON,"People, including fictional",,,,
019,B.B,9,63,66,PERSON,"People, including fictional",,,,
