page,text,p,start,end,type,description,wikidata,viaf,loc,notes
154,"Tuesday, June 20, 1916",2,1,23,DATE,Absolute or relative dates or periods,,,,
154,0,3,2,3,CARDINAL,Numerals that do not fall under another type,,,,
154,Magda,4,2,7,PERSON,"People, including fictional",,,,
154,10 months,4,21,30,DATE,Absolute or relative dates or periods,,,,
154,Belgium,4,53,60,GPE,"Countries, cities, states",,,,
154,Trench,5,28,34,PERSON,"People, including fictional",,,,
154,German,6,239,245,NORP,Nationalities or religious or political groups,,,,
154,4,6,302,303,CARDINAL,Numerals that do not fall under another type,,,,
154,only 3,6,330,336,CARDINAL,Numerals that do not fall under another type,,,,
154,June 21-24,7,0,10,DATE,Absolute or relative dates or periods,,,,
