page,text,p,start,end,type,description,wikidata,viaf,loc,notes
008,"Sunday, January 2, 1916",2,0,23,DATE,Absolute or relative dates or periods,,,,
008,Muggy,4,0,5,PERSON,"People, including fictional",,,,
008,Priestly,6,26,34,PERSON,"People, including fictional",,,,
008,Fels Naptha,6,182,193,PRODUCT,"Objects, vehicles, foods, etc. (not services)",,,,
008,Cochrane,7,25,33,PERSON,"People, including fictional",,,,
008,Ross,7,161,165,PERSON,"People, including fictional",,,,
008,B.B,8,2,5,PERSON,"People, including fictional",,,,
008,Naima,8,10,15,PERSON,"People, including fictional",,,,
008,Geoffrey,8,32,40,PERSON,"People, including fictional",,,,
008,the day,8,47,54,DATE,Absolute or relative dates or periods,,,,
008,first,8,107,112,ORDINAL,"""first"", ""second"", etc.",,,,
008,Julia,9,2,7,PERSON,"People, including fictional",,,,
008,first,9,40,45,ORDINAL,"""first"", ""second"", etc.",,,,
008,monthly,9,46,53,DATE,Absolute or relative dates or periods,,,,
