page,text,p,start,end,type,description,wikidata,viaf,loc,notes
084,"Tuesday, March 21, 1916",2,0,23,DATE,Absolute or relative dates or periods,,,,
084,Geoffrey Scott,3,2,16,PERSON,"People, including fictional",,,,
084,Geoffrey,4,2,10,PERSON,"People, including fictional",,,,
084,Speriamo,4,39,47,PRODUCT,"Objects, vehicles, foods, etc. (not services)",,,,
084,one,4,65,68,CARDINAL,Numerals that do not fall under another type,,,,
084,three,5,5,10,CARDINAL,Numerals that do not fall under another type,,,,
084,Monte Ceceri,5,35,47,FAC,"Buildings, airports, highways, bridges, etc.",,,,
084,Hulton,5,66,72,PERSON,"People, including fictional",,,,
084,Sybil,5,99,104,PERSON,"People, including fictional",,,,
084,Geoffrey,5,109,117,PERSON,"People, including fictional",,,,
084,Henraux,6,7,14,PERSON,"People, including fictional",,,,
