page,text,p,start,end,type,description,wikidata,viaf,loc,notes
023,"Monday, January 17, 1916",2,0,24,DATE,Absolute or relative dates or periods,,,,
023,Julia,3,0,5,PERSON,"People, including fictional",,,,
023,Geoffey Scott,3,7,20,PERSON,"People, including fictional",,,,
023,Cecil Pinsent,3,22,35,PERSON,"People, including fictional",,,,
023,Grey,4,0,4,PERSON,"People, including fictional",,,,
023,5,5,0,1,CARDINAL,Numerals that do not fall under another type,,,,
023,9,5,9,10,CARDINAL,Numerals that do not fall under another type,,,,
023,Julia,6,27,32,PERSON,"People, including fictional",,,,
023,B.B.,7,2,6,PERSON,"People, including fictional",,,,
023,Fiesole,7,37,44,PERSON,"People, including fictional",,,,
023,Prince Paul,8,2,13,PERSON,"People, including fictional",,,,
023,Hulton,8,20,26,PERSON,"People, including fictional",,,,
023,Janet,8,33,38,PERSON,"People, including fictional",,,,
023,Lina,8,40,44,PERSON,"People, including fictional",,,,
023,Janet,8,76,81,PERSON,"People, including fictional",,,,
023,Thacheray,8,179,188,PERSON,"People, including fictional",,,,
023,Dickens,8,193,200,PERSON,"People, including fictional",,,,
023,Meredith,8,205,213,PERSON,"People, including fictional",,,,
023,Kinglake,8,218,226,PERSON,"People, including fictional",,,,
023,de Lesseps,8,232,242,PERSON,"People, including fictional",,,,
023,Ferdinaso,8,247,256,PERSON,"People, including fictional",,,,
023,Bulgaria,8,279,287,GPE,"Countries, cities, states",,,,
