page,text,p,start,end,type,description,wikidata,viaf,loc,notes
092,"Saturday, April 1, 1916",2,0,23,DATE,Absolute or relative dates or periods,,,,
092,Geoffrey Scott,3,2,16,PERSON,"People, including fictional",,,,
092,Naima Löfroth,3,18,31,PERSON,"People, including fictional",,,,
092,BB,5,63,65,PERSON,"People, including fictional",,,,
092,Sybil,5,98,103,PERSON,"People, including fictional",,,,
092,this afternoon,5,125,139,TIME,Times smaller than a day,,,,
092,Ray,7,2,5,PERSON,"People, including fictional",,,,
092,Ray,7,81,84,PERSON,"People, including fictional",,,,
092,Ray,8,2,5,PERSON,"People, including fictional",,,,
092,Barbara,9,2,9,PERSON,"People, including fictional",,,,
