page,text,p,start,end,type,description,wikidata,viaf,loc,notes
014,"Saturday, January 8, 1916",2,0,25,DATE,Absolute or relative dates or periods,,,,
014,Cecil Pinsent,3,0,13,PERSON,"People, including fictional",,,,
014,Naima Löfroth,3,15,28,PERSON,"People, including fictional",,,,
014,Iris Cutting,3,30,42,PERSON,"People, including fictional",,,,
014,Gordon Waterfield,3,44,61,PERSON,"People, including fictional",,,,
014,4,4,0,1,CARDINAL,Numerals that do not fall under another type,,,,
014,8,4,8,9,CARDINAL,Numerals that do not fall under another type,,,,
014,Julia,5,42,47,PERSON,"People, including fictional",,,,
014,Iris Cutting,5,49,61,PERSON,"People, including fictional",,,,
014,Gordon Waterfield,5,63,80,PERSON,"People, including fictional",,,,
014,Gigliola,5,82,90,PERSON,"People, including fictional",,,,
014,Renzo Giglioli,5,95,109,PERSON,"People, including fictional",,,,
014,2,5,111,112,CARDINAL,Numerals that do not fall under another type,,,,
014,Brawley,5,113,120,PERSON,"People, including fictional",,,,
014,Maeve Trench,5,122,134,PERSON,"People, including fictional",,,,
014,Paquita Rogermeyer,5,136,154,PERSON,"People, including fictional",,,,
014,4,5,156,157,CARDINAL,Numerals that do not fall under another type,,,,
014,Casarti,5,158,165,PERSON,"People, including fictional",,,,
014,Pallavicinis,5,170,182,PERSON,"People, including fictional",,,,
014,Elvyth Arbuthnot,5,184,200,PERSON,"People, including fictional",,,,
014,2,5,202,203,CARDINAL,Numerals that do not fall under another type,,,,
014,Actons,5,204,210,PERSON,"People, including fictional",,,,
014,Iris,5,307,311,PERSON,"People, including fictional",,,,
014,Gordon,5,316,322,PERSON,"People, including fictional",,,,
014,the night,5,329,338,TIME,Times smaller than a day,,,,
014,Geoffrey,6,2,10,PERSON,"People, including fictional",,,,
014,Norma,6,41,46,WORK_OF_ART,"Titles of books, songs, etc.",,,,
014,Marcella,6,54,62,PERSON,"People, including fictional",,,,
014,a Fabbricotti,6,108,121,PERSON,"People, including fictional",,,,
014,Byba,6,127,131,PERSON,"People, including fictional",,,,
014,2,6,137,138,CARDINAL,Numerals that do not fall under another type,,,,
014,Ouida,6,224,229,PERSON,"People, including fictional",,,,
014,Marcella,6,231,239,PERSON,"People, including fictional",,,,
014,Gladys,6,329,335,PERSON,"People, including fictional",,,,
014,Geoffrey,6,517,525,PERSON,"People, including fictional",,,,
