page,text,p,start,end,type,description,wikidata,viaf,loc,notes
136,"Tuesday, May 30, 1916",2,0,21,DATE,Absolute or relative dates or periods,,,,
136,Naples,2,23,29,GPE,"Countries, cities, states",,,,
136,Geoffrey Scott,3,2,16,PERSON,"People, including fictional",,,,
136,Churches,4,11,19,FAC,"Buildings, airports, highways, bridges, etc.",,,,
136,Hospital,4,43,51,FAC,"Buildings, airports, highways, bridges, etc.",,,,
136,S. Giovanni Carbonaro,4,56,77,PERSON,"People, including fictional",,,,
136,Nora,4,83,87,PERSON,"People, including fictional",,,,
136,B.B.,5,2,6,PERSON,"People, including fictional",,,,
136,Geoffrey,5,21,29,PERSON,"People, including fictional",,,,
136,Renzo Lucia’s,5,51,64,PERSON,"People, including fictional",,,,
136,San Martino,5,71,82,GPE,"Countries, cities, states",,,,
136,Elizabetta,5,107,117,PERSON,"People, including fictional",,,,
136,Epoch,5,154,159,WORK_OF_ART,"Titles of books, songs, etc.",,,,
136,Mascarponi,5,173,183,PERSON,"People, including fictional",,,,
