page,text,p,start,end,type,description,wikidata,viaf,loc,notes
137,"Wednesday, May 31, 1916",2,0,23,DATE,Absolute or relative dates or periods,,,,
137,Naples,2,25,31,GPE,"Countries, cities, states",,,,
137,Geoffrey Scott,3,2,16,PERSON,"People, including fictional",,,,
137,Pompeian,5,10,18,NORP,Nationalities or religious or political groups,,,,
137,Museo,5,33,38,FAC,"Buildings, airports, highways, bridges, etc.",,,,
137,Palazzo Ruffo,7,9,22,FAC,"Buildings, airports, highways, bridges, etc.",,,,
137,Nora,7,30,34,PERSON,"People, including fictional",,,,
137,the Duchessa di Guardia Lombarda,7,45,77,PERSON,"People, including fictional",,,,
137,Neapolitans,7,124,135,NORP,Nationalities or religious or political groups,,,,
137,Nora,7,137,141,PERSON,"People, including fictional",,,,
137,B.B.,7,152,156,PERSON,"People, including fictional",,,,
137,10 minutes,7,265,275,TIME,Times smaller than a day,,,,
