page,text,p,start,end,type,description,wikidata,viaf,loc,notes
141,"Monday, June 5, 1916",2,0,20,DATE,Absolute or relative dates or periods,,,,
141,Grand Hotel,2,22,33,FAC,"Buildings, airports, highways, bridges, etc.",,,,
141,Rome,2,35,39,GPE,"Countries, cities, states",,,,
141,Anagni,3,10,16,GPE,"Countries, cities, states",,,,
141,B.B.,3,22,26,PERSON,"People, including fictional",,,,
141,this morning,3,243,255,TIME,Times smaller than a day,,,,
141,about 4 kilometers,4,31,49,QUANTITY,"Measurements, as of weight or distance",,,,
141,the afternoon,5,5,18,TIME,Times smaller than a day,,,,
141,Rome,5,33,37,GPE,"Countries, cities, states",,,,
141,Genazzano,5,43,52,GPE,"Countries, cities, states",,,,
141,Cantorano,5,54,63,GPE,"Countries, cities, states",,,,
141,Tivoli,5,65,71,GPE,"Countries, cities, states",,,,
141,Marcellino,5,77,87,GPE,"Countries, cities, states",,,,
