page,text,p,start,end,type,description,wikidata,viaf,loc,notes
180,"Tuesday, August 1, 1916",2,0,23,DATE,Absolute or relative dates or periods,,,,
180,Geoffrey Scott,3,2,16,PERSON,"People, including fictional",,,,
180,Teresa,3,18,24,PERSON,"People, including fictional",,,,
180,Eugenie,4,3,10,PERSON,"People, including fictional",,,,
180,Teresa,4,105,111,PERSON,"People, including fictional",,,,
180,Yoï,4,149,152,PERSON,"People, including fictional",,,,
180,Nello,4,233,238,PERSON,"People, including fictional",,,,
180,Geoffrey,4,327,335,PERSON,"People, including fictional",,,,
180,Nello,4,360,365,PERSON,"People, including fictional",,,,
180,Mary,5,24,28,PERSON,"People, including fictional",,,,
180,Hutton,5,111,117,PERSON,"People, including fictional",,,,
180,BB,6,14,16,PERSON,"People, including fictional",,,,
180,Teresa,6,22,28,PERSON,"People, including fictional",,,,
180,Monte Senario,6,37,50,LOC,"Non-GPE locations, mountain ranges, bodies of water",,,,
180,Geoffrey,6,52,60,PERSON,"People, including fictional",,,,
