page,text,p,start,end,type,description,wikidata,viaf,loc,notes
117,"Thursday, May 11, 1916",2,0,22,DATE,Absolute or relative dates or periods,,,,
117,Geoffrey,4,31,39,PERSON,"People, including fictional",,,,
117,Cecil,5,2,7,PERSON,"People, including fictional",,,,
117,Bernhard,6,2,10,PERSON,"People, including fictional",,,,
117,Sybil,7,16,21,PERSON,"People, including fictional",,,,
117,Plaisted,8,31,39,PERSON,"People, including fictional",,,,
117,Rome,12,13,17,GPE,"Countries, cities, states",,,,
117,Italian,13,9,16,LANGUAGE,Any named language,,,,
117,French,13,27,33,LANGUAGE,Any named language,,,,
117,Apollo,23,33,39,WORK_OF_ART,"Titles of books, songs, etc.",,,,
117,Lincoln,24,27,34,ORG,"Companies, agencies, institutions, etc.",,,,
117,Spoon River,25,35,46,GPE,"Countries, cities, states",,,,
117,western,28,23,30,NORP,Nationalities or religious or political groups,,,,
117,Spoon River,30,32,43,GPE,"Countries, cities, states",,,,
117,May 12-17,32,0,9,DATE,Absolute or relative dates or periods,,,,
117,124,32,11,14,CARDINAL,Numerals that do not fall under another type,,,,
