page,text,p,start,end,type,description,wikidata,viaf,loc,notes
167,"Thursday, July 6, 1916",2,0,22,DATE,Absolute or relative dates or periods,,,,
167,Nora Grifeo,3,2,13,PERSON,"People, including fictional",,,,
167,Geoffrey Scott,3,15,29,PERSON,"People, including fictional",,,,
167,Cecil Pinsent,3,31,44,PERSON,"People, including fictional",,,,
167,Panicaglia,5,30,40,FAC,"Buildings, airports, highways, bridges, etc.",,,,
167,Borgo San Lorenzo,5,46,63,GPE,"Countries, cities, states",,,,
167,Candriano,5,82,91,PERSON,"People, including fictional",,,,
167,English,7,6,13,LANGUAGE,Any named language,,,,
167,Placcis,8,22,29,PERSON,"People, including fictional",,,,
167,Hutton,8,47,53,PERSON,"People, including fictional",,,,
167,Placci,8,55,61,PERSON,"People, including fictional",,,,
