page,text,p,start,end,type,description,wikidata,viaf,loc,notes
107,"Wednesday, April 26, 1916",2,0,25,DATE,Absolute or relative dates or periods,,,,
107,Gaetano Salvemini,3,2,19,PERSON,"People, including fictional",,,,
107,Geoffrey Scott,3,21,35,PERSON,"People, including fictional",,,,
107,the afternoon,5,34,47,TIME,Times smaller than a day,,,,
107,Richard Bagot,6,2,15,PERSON,"People, including fictional",,,,
107,Price,6,33,38,PERSON,"People, including fictional",,,,
107,Prince Paul,6,61,72,PERSON,"People, including fictional",,,,
107,Mme Luchaire,7,2,14,PERSON,"People, including fictional",,,,
107,one,7,33,36,CARDINAL,Numerals that do not fall under another type,,,,
107,Marcella,7,73,81,PERSON,"People, including fictional",,,,
107,Alys,8,2,6,PERSON,"People, including fictional",,,,
107,Barbara,8,35,42,PERSON,"People, including fictional",,,,
107,Luchaire,9,6,14,PERSON,"People, including fictional",,,,
107,Marcella,9,34,42,PERSON,"People, including fictional",,,,
107,Marcella,9,61,69,PERSON,"People, including fictional",,,,
107,Malvain,9,132,139,PERSON,"People, including fictional",,,,
107,Luchaire,9,149,157,PERSON,"People, including fictional",,,,
