page,text,p,start,end,type,description,wikidata,viaf,loc,notes
077,"Friday, March 10, 1916",2,0,22,DATE,Absolute or relative dates or periods,,,,
077,Ross,4,17,21,PERSON,"People, including fictional",,,,
077,Lina,4,26,30,PERSON,"People, including fictional",,,,
077,BB,5,2,4,PERSON,"People, including fictional",,,,
077,Sybil,5,13,18,PERSON,"People, including fictional",,,,
077,the morning,6,13,24,TIME,Times smaller than a day,,,,
077,Flanders,6,90,98,NORP,Nationalities or religious or political groups,,,,
077,last October,6,110,122,DATE,Absolute or relative dates or periods,,,,
077,German,6,125,131,NORP,Nationalities or religious or political groups,,,,
077,English,6,247,254,NORP,Nationalities or religious or political groups,,,,
077,Germans,6,263,270,NORP,Nationalities or religious or political groups,,,,
077,English,6,376,383,NORP,Nationalities or religious or political groups,,,,
077,German,6,450,456,NORP,Nationalities or religious or political groups,,,,
077,2nd,6,491,494,ORDINAL,"""first"", ""second"", etc.",,,,
077,Bosch,6,523,528,PERSON,"People, including fictional",,,,
077,Englishman,6,612,622,NORP,Nationalities or religious or political groups,,,,
077,half an hour,6,695,707,TIME,Times smaller than a day,,,,
077,B.B,7,2,5,PERSON,"People, including fictional",,,,
077,Hayes,8,7,12,PERSON,"People, including fictional",,,,
077,17,8,60,62,DATE,Absolute or relative dates or periods,,,,
077,Iris Hiseman,8,93,105,PERSON,"People, including fictional",,,,
077,about 80,8,109,117,DATE,Absolute or relative dates or periods,,,,
