page,text,p,start,end,type,description,wikidata,viaf,loc,notes
131,"Thursday, May 25, 1916Naples",2,0,28,DATE,Absolute or relative dates or periods,,,,
131,Elisabetta Henraux,3,2,20,PERSON,"People, including fictional",,,,
131,Geoffrey Scott,3,22,36,PERSON,"People, including fictional",,,,
131,Elizabetta Geoffrey,4,2,21,PERSON,"People, including fictional",,,,
131,the afternoon,4,34,47,TIME,Times smaller than a day,,,,
131,Caserta,4,51,58,GPE,"Countries, cities, states",,,,
131,S. Nicola,4,133,142,FAC,"Buildings, airports, highways, bridges, etc.",,,,
131,20 years,4,187,195,DATE,Absolute or relative dates or periods,,,,
131,Bernard,5,2,9,PERSON,"People, including fictional",,,,
131,Vanni,5,36,41,PERSON,"People, including fictional",,,,
