page,text,p,start,end,type,description,wikidata,viaf,loc,notes
160,"Friday, June 30, 1916",2,0,21,DATE,Absolute or relative dates or periods,,,,
160,Geoffrey Scott,3,2,16,PERSON,"People, including fictional",,,,
160,Nora Grifeo,3,18,29,PERSON,"People, including fictional",,,,
160,Guido Cagnola,3,31,44,PERSON,"People, including fictional",,,,
160,the Madonna del Sasso,4,10,31,FAC,"Buildings, airports, highways, bridges, etc.",,,,
160,Lina,4,37,41,PERSON,"People, including fictional",,,,
160,Hutton,4,50,56,PERSON,"People, including fictional",,,,
160,Geoffrey,4,61,69,PERSON,"People, including fictional",,,,
160,Yoï,4,74,77,PERSON,"People, including fictional",,,,
160,Guido Cagnola,4,85,98,PERSON,"People, including fictional",,,,
160,Nora,4,131,135,PERSON,"People, including fictional",,,,
160,BB,4,140,142,PERSON,"People, including fictional",,,,
160,Sybil,4,153,158,PERSON,"People, including fictional",,,,
160,Lina,5,2,6,PERSON,"People, including fictional",,,,
160,Hutton,5,11,17,PERSON,"People, including fictional",,,,
160,first,5,39,44,ORDINAL,"""first"", ""second"", etc.",,,,
160,Geoffrey,5,87,95,PERSON,"People, including fictional",,,,
160,Yoï,5,100,103,PERSON,"People, including fictional",,,,
160,Salveminis,6,6,16,PERSON,"People, including fictional",,,,
160,B.B.,7,2,6,PERSON,"People, including fictional",,,,
160,Marcella,7,43,51,PERSON,"People, including fictional",,,,
160,Marcella,8,15,23,PERSON,"People, including fictional",,,,
160,Geoffrey,8,40,48,PERSON,"People, including fictional",,,,
160,tomorrow,8,90,98,DATE,Absolute or relative dates or periods,,,,
160,Malvano,8,180,187,PERSON,"People, including fictional",,,,
160,all night,8,271,280,TIME,Times smaller than a day,,,,
