page,text,p,start,end,type,description,wikidata,viaf,loc,notes
015,"Sunday, January 9, 1916",2,0,23,DATE,Absolute or relative dates or periods,,,,
015,Cecil Pinsent,3,0,13,PERSON,"People, including fictional",,,,
015,Naima Löfroth,3,15,28,PERSON,"People, including fictional",,,,
015,8,5,0,1,CARDINAL,Numerals that do not fall under another type,,,,
015,6,5,9,10,CARDINAL,Numerals that do not fall under another type,,,,
015,B.B.,6,21,25,PERSON,"People, including fictional",,,,
015,Naima,6,249,254,PERSON,"People, including fictional",,,,
015,Geoffrey,6,259,267,PERSON,"People, including fictional",,,,
015,Bagazzano,6,276,285,GPE,"Countries, cities, states",,,,
015,Geoffrey,6,335,343,PERSON,"People, including fictional",,,,
015,M.,6,357,359,PERSON,"People, including fictional",,,,
015,her non-hospital days,6,473,494,DATE,Absolute or relative dates or periods,,,,
015,Dumonts,7,15,22,PERSON,"People, including fictional",,,,
015,Mitchell,7,31,39,PERSON,"People, including fictional",,,,
