page,text,p,start,end,type,description,wikidata,viaf,loc,notes
082,"Wednesday, March 15, 1916",2,0,25,DATE,Absolute or relative dates or periods,,,,
082,Teresa Hulton,3,2,15,PERSON,"People, including fictional",,,,
082,Geoffrey Scott,3,17,31,PERSON,"People, including fictional",,,,
082,Janet,4,17,22,PERSON,"People, including fictional",,,,
082,B.B.,4,24,28,PERSON,"People, including fictional",,,,
082,Sybil,4,33,38,PERSON,"People, including fictional",,,,
082,Teresa Hulton,5,2,15,PERSON,"People, including fictional",,,,
082,Geoffrey,5,43,51,PERSON,"People, including fictional",,,,
082,Marcella,5,155,163,PERSON,"People, including fictional",,,,
082,9,5,220,221,TIME,Times smaller than a day,,,,
082,Cecil,6,9,14,PERSON,"People, including fictional",,,,
082,Fiat,6,33,37,ORG,"Companies, agencies, institutions, etc.",,,,
082,Turin,6,47,52,GPE,"Countries, cities, states",,,,
