page,text,p,start,end,type,description,wikidata,viaf,loc,notes
116,"Wednesday, May 10, 1916",2,0,23,DATE,Absolute or relative dates or periods,,,,
116,B.B.,4,30,34,PERSON,"People, including fictional",,,,
116,Alice,4,48,53,PERSON,"People, including fictional",,,,
116,Pitti,4,61,66,PERSON,"People, including fictional",,,,
116,Bakst,5,2,7,PERSON,"People, including fictional",,,,
116,second,5,19,25,ORDINAL,"""first"", ""second"", etc.",,,,
116,Teresa,5,36,42,PERSON,"People, including fictional",,,,
116,George Plaisted,6,8,23,PERSON,"People, including fictional",,,,
116,Harvard Institute,6,25,42,ORG,"Companies, agencies, institutions, etc.",,,,
116,Germans,6,164,171,NORP,Nationalities or religious or political groups,,,,
116,Geoffrey,7,7,15,PERSON,"People, including fictional",,,,
116,Teresa,7,17,23,PERSON,"People, including fictional",,,,
116,Mitchell,7,55,63,PERSON,"People, including fictional",,,,
116,Geoffrey,8,2,10,PERSON,"People, including fictional",,,,
116,Teresa,8,36,42,PERSON,"People, including fictional",,,,
116,Sfornis,8,51,58,PERSON,"People, including fictional",,,,
116,Ibsen,8,66,71,PERSON,"People, including fictional",,,,
116,Doll’s House,8,74,86,WORK_OF_ART,"Titles of books, songs, etc.",,,,
116,over 31 years ago,8,112,129,DATE,Absolute or relative dates or periods,,,,
116,Mary Nimis,8,131,141,PERSON,"People, including fictional",,,,
116,A__ Shaw,8,143,151,PERSON,"People, including fictional",,,,
116,Webbs,8,157,162,PERSON,"People, including fictional",,,,
116,Cobden,8,168,174,PERSON,"People, including fictional",,,,
116,Sandersons,8,175,185,PERSON,"People, including fictional",,,,
116,Dumonts,9,6,13,PERSON,"People, including fictional",,,,
116,Plaisted,10,13,21,PERSON,"People, including fictional",,,,
