page,text,p,start,end,type,description,wikidata,viaf,loc,notes
178,"Saturday, July 29, 1916",2,0,23,DATE,Absolute or relative dates or periods,,,,
178,Eugenie Strong,3,2,16,PERSON,"People, including fictional",,,,
178,Geoffrey Scott,3,18,32,PERSON,"People, including fictional",,,,
178,Cecil Pinsent,3,34,47,PERSON,"People, including fictional",,,,
178,nearly 15 hours,5,34,49,TIME,Times smaller than a day,,,,
178,afternoon,5,59,68,TIME,Times smaller than a day,,,,
178,Hutton,5,88,94,PERSON,"People, including fictional",,,,
178,Monte Senario,5,131,144,FAC,"Buildings, airports, highways, bridges, etc.",,,,
178,San Clemente,5,153,165,GPE,"Countries, cities, states",,,,
178,Yoï,5,256,259,PERSON,"People, including fictional",,,,
178,Tanglefoot,5,369,379,ORG,"Companies, agencies, institutions, etc.",,,,
178,Geoffrey,5,426,434,PERSON,"People, including fictional",,,,
178,Geoffrey,5,492,500,PERSON,"People, including fictional",,,,
