page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0284,"Sunday, July 17, 1892",1,0,21,DATE,Absolute or relative dates or periods,,,,
0284,Bernhard,2,0,8,PERSON,"People, including fictional",,,,
0284,London,2,12,18,GPE,"Countries, cities, states",,,,
0284,Friday,2,25,31,DATE,Absolute or relative dates or periods,,,,
0284,"Monday, July 18, 1892",3,2,23,DATE,Absolute or relative dates or periods,,,,
0284,B.F.C.C.,4,6,14,PERSON,"People, including fictional",,,,
0284,44 Grosvenor Road,4,18,35,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0284,Bernhard,4,131,139,PERSON,"People, including fictional",,,,
0284,British,4,237,244,NORP,Nationalities or religious or political groups,,,,
0284,Charles Russell,4,324,339,PERSON,"People, including fictional",,,,
0284,Frank,5,36,41,PERSON,"People, including fictional",,,,
0284,the evening,5,45,56,TIME,Times smaller than a day,,,,
0284,"Tuesday, July 19, 1892",7,0,22,DATE,Absolute or relative dates or periods,,,,
0284,Logan,8,98,103,PERSON,"People, including fictional",,,,
0284,Logan,8,417,422,PERSON,"People, including fictional",,,,
0284,Frank,8,594,599,PERSON,"People, including fictional",,,,
0284,Friday,9,27,33,DATE,Absolute or relative dates or periods,,,,
0284,the night,9,60,69,TIME,Times smaller than a day,,,,
0284,July 20,10,17,24,DATE,Absolute or relative dates or periods,,,,
