page,text,p,start,end,type,description,wikidata,viaf,loc,notes
138,"Tuesday, October 20, 1891",1,2,27,DATE,Absolute or relative dates or periods,,,,
138,Hotel Monaco,1,29,41,FAC,"Buildings, airports, highways, bridges, etc.",,,,
138,Venice,1,43,49,GPE,"Countries, cities, states",,,,
138,S. Giuseppe di Castello,2,8,31,PERSON,"People, including fictional",,,,
138,Afternoon,3,0,9,TIME,Times smaller than a day,,,,
138,Doge’s Palace,3,10,23,FAC,"Buildings, airports, highways, bridges, etc.",,,,
138,Costa,3,29,34,PERSON,"People, including fictional",,,,
138,Signor Barozzi,3,57,71,PERSON,"People, including fictional",,,,
138,Buonsignori,3,84,95,PERSON,"People, including fictional",,,,
138,Santa 〈Maria della〉 Fava,3,185,209,ORG,"Companies, agencies, institutions, etc.",,,,
138,Tiepolo,3,220,227,PERSON,"People, including fictional",,,,
138,the evening,4,9,20,TIME,Times smaller than a day,,,,
138,Venetian Studies,5,5,21,WORK_OF_ART,"Titles of books, songs, etc.",,,,
138,Horatio Brown,5,25,38,PERSON,"People, including fictional",,,,
138,"Wednesday, October 21, 1891",6,2,29,DATE,Absolute or relative dates or periods,,,,
138,Venice,6,31,37,GPE,"Countries, cities, states",,,,
138,S. Giovanni Crisostomo,7,64,86,PERSON,"People, including fictional",,,,
138,S. Maria dei Miracoli,7,101,122,PERSON,"People, including fictional",,,,
138,Gesuiti,7,124,131,GPE,"Countries, cities, states",,,,
138,Costa,8,17,22,PERSON,"People, including fictional",,,,
138,Giovanelli,8,46,56,PERSON,"People, including fictional",,,,
138,Piazza,8,85,91,FAC,"Buildings, airports, highways, bridges, etc.",,,,
138,Vacina,8,120,126,GPE,"Countries, cities, states",,,,
138,the evening,9,3,14,TIME,Times smaller than a day,,,,
138,Bliss,9,25,30,PERSON,"People, including fictional",,,,
138,Piazza,9,38,44,FAC,"Buildings, airports, highways, bridges, etc.",,,,
