page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0214,"Friday, February 19, 1892",1,0,25,DATE,Absolute or relative dates or periods,,,,
0214,Florence,1,27,35,GPE,"Countries, cities, states",,,,
0214,Fra Bartolommeo,2,10,25,PERSON,"People, including fictional",,,,
0214,Uffizi,2,42,48,PERSON,"People, including fictional",,,,
0214,the Andrea del Sarto’s,2,56,78,PERSON,"People, including fictional",,,,
0214,B.,3,0,2,ORG,"Companies, agencies, institutions, etc.",,,,
0214,Ned Warren,3,21,31,PERSON,"People, including fictional",,,,
0214,"one hundred pounds more,",3,67,91,MONEY,"Monetary values, including unit",,,,
0214,the middle of May.,3,95,113,DATE,Absolute or relative dates or periods,,,,
0214,that £100,3,202,211,MONEY,"Monetary values, including unit",,,,
0214,B.,4,66,68,PERSON,"People, including fictional",,,,
0214,Italy,4,90,95,GPE,"Countries, cities, states",,,,
0214,this summer,4,96,107,DATE,Absolute or relative dates or periods,,,,
0214,the afternoon,5,3,16,TIME,Times smaller than a day,,,,
0214,Villari,5,36,43,PERSON,"People, including fictional",,,,
0214,Gertrude,5,63,71,PERSON,"People, including fictional",,,,
0214,Michelangelo,6,35,47,PERSON,"People, including fictional",,,,
0214,Florentines,6,78,89,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0214,Italian,8,16,23,LANGUAGE,Any named language,,,,
0214,Tourghenieff,8,39,51,PERSON,"People, including fictional",,,,
0214,Assia,8,54,59,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0214,Mme Zucchelli,9,18,31,PERSON,"People, including fictional",,,,
0214,"Saturday, February 20, 1892",10,2,29,DATE,Absolute or relative dates or periods,,,,
0214,Florence,10,31,39,GPE,"Countries, cities, states",,,,
0214,B.,11,10,12,PERSON,"People, including fictional",,,,
0214,Alinari,12,16,23,PERSON,"People, including fictional",,,,
0214,Costa,12,55,60,PERSON,"People, including fictional",,,,
0214,Gamba,12,122,127,PERSON,"People, including fictional",,,,
0214,B.,13,0,2,PERSON,"People, including fictional",,,,
0214,Musgrave,13,16,24,PERSON,"People, including fictional",,,,
0214,one,13,65,68,CARDINAL,Numerals that do not fall under another type,,,,
0214,B.,13,76,78,PERSON,"People, including fictional",,,,
0214,Loeser,13,83,89,PERSON,"People, including fictional",,,,
0214,Alys,13,283,287,PERSON,"People, including fictional",,,,
0214,months,13,659,665,DATE,Absolute or relative dates or periods,,,,
0214,Dante,13,779,784,PERSON,"People, including fictional",,,,
0214,one,13,829,832,CARDINAL,Numerals that do not fall under another type,,,,
0214,B.,14,0,2,PERSON,"People, including fictional",,,,
0214,Loeser,14,14,20,PERSON,"People, including fictional",,,,
0214,Cedars Book,14,59,70,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0214,"Sunday, February 21, 1892",15,0,25,DATE,Absolute or relative dates or periods,,,,
0214,Florence,15,27,35,GPE,"Countries, cities, states",,,,
0214,A year ago,16,0,10,DATE,Absolute or relative dates or periods,,,,
0214,B.,16,11,13,PERSON,"People, including fictional",,,,
0214,London,16,25,31,GPE,"Countries, cities, states",,,,
0214,the morning,17,3,14,TIME,Times smaller than a day,,,,
0214,Academy,17,35,42,ORG,"Companies, agencies, institutions, etc.",,,,
0214,Costa,17,48,53,PERSON,"People, including fictional",,,,
0214,Certosa,18,21,28,GPE,"Countries, cities, states",,,,
0214,San Miniato,18,47,58,GPE,"Countries, cities, states",,,,
0214,the evening,19,3,14,TIME,Times smaller than a day,,,,
0214,Hampton Court,19,32,45,ORG,"Companies, agencies, institutions, etc.",,,,
0214,Titian,19,75,81,PERSON,"People, including fictional",,,,
0214,Italian,20,3,10,LANGUAGE,Any named language,,,,
0214,B.,21,0,2,PERSON,"People, including fictional",,,,
0214,the evening,21,25,36,TIME,Times smaller than a day,,,,
0214,Ray,22,0,3,PERSON,"People, including fictional",,,,
0214,Certosa,22,32,39,GPE,"Countries, cities, states",,,,
0214,"Monday, Fed. 22, 1892",23,0,21,DATE,Absolute or relative dates or periods,,,,
0214,Florence,23,23,31,GPE,"Countries, cities, states",,,,
0214,A rather disappointing,24,0,22,DATE,Absolute or relative dates or periods,,,,
0214,day,24,23,26,DATE,Absolute or relative dates or periods,,,,
0214,the morning,25,40,51,TIME,Times smaller than a day,,,,
0214,Pitti,25,74,79,ORG,"Companies, agencies, institutions, etc.",,,,
0214,Costa,25,81,86,PERSON,"People, including fictional",,,,
0214,Loeser,25,91,97,PERSON,"People, including fictional",,,,
0214,Costa,25,110,115,PERSON,"People, including fictional",,,,
0214,B.,25,123,125,PERSON,"People, including fictional",,,,
0214,Loeser,25,183,189,PERSON,"People, including fictional",,,,
0214,B.,25,275,277,PERSON,"People, including fictional",,,,
0214,Martelli,26,30,38,PERSON,"People, including fictional",,,,
0214,Velasquez,26,66,75,PERSON,"People, including fictional",,,,
0214,Richter,26,90,97,PERSON,"People, including fictional",,,,
0214,2,26,153,154,CARDINAL,Numerals that do not fall under another type,,,,
0214,Donatello,26,205,214,PERSON,"People, including fictional",,,,
0214,David,26,309,314,PERSON,"People, including fictional",,,,
0214,Michelangelo,26,341,353,PERSON,"People, including fictional",,,,
0214,Washington,27,42,52,GPE,"Countries, cities, states",,,,
0214,Gertrude,27,76,84,PERSON,"People, including fictional",,,,
0214,Cedars,28,16,22,PERSON,"People, including fictional",,,,
0214,The evening,29,0,11,TIME,Times smaller than a day,,,,
0214,the morning,29,61,72,TIME,Times smaller than a day,,,,
0214,B.,29,74,76,PERSON,"People, including fictional",,,,
0214,Loeser,29,288,294,PERSON,"People, including fictional",,,,
0214,Loeser,29,332,338,PERSON,"People, including fictional",,,,
