page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0403,"Saturday, May 27, 1893",1,2,24,DATE,Absolute or relative dates or periods,,,,
0403,Bergamo,1,26,33,GPE,"Countries, cities, states",,,,
0403,6.10,2,24,28,TIME,Times smaller than a day,,,,
0403,Celana,2,33,39,PERSON,"People, including fictional",,,,
0403,Switzerland,2,117,128,GPE,"Countries, cities, states",,,,
0403,Lotto,2,147,152,PRODUCT,"Objects, vehicles, foods, etc. (not services)",,,,
0403,three hours,2,163,174,TIME,Times smaller than a day,,,,
0403,Bernhard,3,10,18,PERSON,"People, including fictional",,,,
0403,Signor Piccinelli,3,29,46,PERSON,"People, including fictional",,,,
0403,Mikes,3,63,68,PERSON,"People, including fictional",,,,
0403,the afternoon,3,72,85,TIME,Times smaller than a day,,,,
0403,"Sunday, May 28, 1893",4,0,20,DATE,Absolute or relative dates or periods,,,,
0403,Bergamo,4,22,29,GPE,"Countries, cities, states",,,,
0403,Mikes,5,9,14,PERSON,"People, including fictional",,,,
0403,Gallery,5,22,29,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0403,the morning,5,33,44,TIME,Times smaller than a day,,,,
0403,Piccinelli,5,56,66,PERSON,"People, including fictional",,,,
0403,the afternoon,5,72,85,TIME,Times smaller than a day,,,,
0403,"Monday, May 29, 1893",6,0,20,DATE,Absolute or relative dates or periods,,,,
0403,Bergamo,6,22,29,GPE,"Countries, cities, states",,,,
0403,Signor Piccinelli,8,10,27,PERSON,"People, including fictional",,,,
0403,Roncagli,8,39,47,PERSON,"People, including fictional",,,,
0403,a Bartolomeo Veneto,8,76,95,PERSON,"People, including fictional",,,,
0403,Moroni,9,12,18,PERSON,"People, including fictional",,,,
0403,Bergamo,10,4,11,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0403,"Tuesday, May 30, 1893",11,0,21,DATE,Absolute or relative dates or periods,,,,
0403,Bella Venezia,11,23,36,GPE,"Countries, cities, states",,,,
0403,Milan,11,38,43,GPE,"Countries, cities, states",,,,
0403,The Church Bells,12,0,16,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0403,Bergamo,12,36,43,GPE,"Countries, cities, states",,,,
0403,this evening,12,44,56,TIME,Times smaller than a day,,,,
0403,Bernhard,13,15,23,PERSON,"People, including fictional",,,,
0403,Grumello,13,38,46,GPE,"Countries, cities, states",,,,
0403,three,14,39,44,CARDINAL,Numerals that do not fall under another type,,,,
0403,Lotto,14,116,121,PRODUCT,"Objects, vehicles, foods, etc. (not services)",,,,
0403,Intarsias,15,11,20,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0403,Bernhard,16,0,8,PERSON,"People, including fictional",,,,
0403,one,16,14,17,CARDINAL,Numerals that do not fall under another type,,,,
