page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0301,"Tuesday, September 27, 1892",1,2,29,DATE,Absolute or relative dates or periods,,,,
0301,Genoa,1,31,36,GPE,"Countries, cities, states",,,,
0301,S. Ambrogio,2,8,19,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0301,Cathedral,2,28,37,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0301,the morning,2,41,52,TIME,Times smaller than a day,,,,
0301,Bernhard,2,85,93,PERSON,"People, including fictional",,,,
0301,the Doria Palace,2,165,181,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0301,the afternoon,2,185,198,TIME,Times smaller than a day,,,,
0301,the Morelli Gallery,2,258,277,ORG,"Companies, agencies, institutions, etc.",,,,
0301,Charles V.,3,24,34,PERSON,"People, including fictional",,,,
0301,"Wednesday, September 28, 1892",4,2,31,DATE,Absolute or relative dates or periods,,,,
0301,Albergo Roma,4,33,45,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0301,Vicenza,4,47,54,GPE,"Countries, cities, states",,,,
0301,Genoa,5,5,10,GPE,"Countries, cities, states",,,,
0301,6.30,5,14,18,TIME,Times smaller than a day,,,,
0301,Milan,5,29,34,GPE,"Countries, cities, states",,,,
0301,9.30,5,38,42,TIME,Times smaller than a day,,,,
0301,Ambrosiana,6,51,61,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0301,Bassano,6,75,82,PRODUCT,"Objects, vehicles, foods, etc. (not services)",,,,
0301,a Bartolomeo Veneto,6,106,125,PRODUCT,"Objects, vehicles, foods, etc. (not services)",,,,
0301,Loeser,6,145,151,PERSON,"People, including fictional",,,,
0301,the Museo Civico,7,15,31,ORG,"Companies, agencies, institutions, etc.",,,,
0301,Bernhard,7,39,47,PERSON,"People, including fictional",,,,
0301,Marcozzi,7,67,75,PERSON,"People, including fictional",,,,
0301,Correggio,7,92,101,PERSON,"People, including fictional",,,,
0301,Foppa,7,105,110,PERSON,"People, including fictional",,,,
0301,Sodoma,7,114,120,PERSON,"People, including fictional",,,,
0301,Beccaruzzi,7,124,134,PERSON,"People, including fictional",,,,
0301,Brusasorci,7,138,148,PERSON,"People, including fictional",,,,
0301,Antonello,7,153,162,PERSON,"People, including fictional",,,,
0301,Licinio,7,166,173,PERSON,"People, including fictional",,,,
0301,Cariani,7,177,184,PERSON,"People, including fictional",,,,
0301,Morone,7,188,194,PERSON,"People, including fictional",,,,
0301,Cariani,7,232,239,PERSON,"People, including fictional",,,,
0301,Cicinio,7,255,262,PERSON,"People, including fictional",,,,
0301,two,7,264,267,CARDINAL,Numerals that do not fall under another type,,,,
0301,Crivellis,7,268,277,PERSON,"People, including fictional",,,,
0301,Crivellis,7,288,297,PERSON,"People, including fictional",,,,
0301,Moroni,7,311,317,PERSON,"People, including fictional",,,,
0301,Davises,8,8,15,PERSON,"People, including fictional",,,,
0301,Vernon Lee,9,0,10,PERSON,"People, including fictional",,,,
0301,Bernhard,9,45,53,PERSON,"People, including fictional",,,,
0301,5 minutes,9,58,67,TIME,Times smaller than a day,,,,
0301,two,9,118,121,CARDINAL,Numerals that do not fall under another type,,,,
0301,Zilleri,9,171,178,PERSON,"People, including fictional",,,,
0301,5.30,10,13,17,TIME,Times smaller than a day,,,,
