page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0070,1842,6,98,102,DATE,Absolute or relative dates or periods,,,,
0070,Le mal des Grecs,8,1,17,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0070,deux millions de livres,12,160,183,MONEY,"Monetary values, including unit",,,,
0070,Balzac,14,138,144,PERSON,"People, including fictional",,,,
0070,Eve et David,14,147,159,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0070,Illusions Perdues,14,171,188,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0070,Mérimée,15,79,86,GPE,"Countries, cities, states",,,,
0070,Lettre à Inconnue,15,88,105,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0070,Northern,17,23,31,NORP,Nationalities or religious or political groups,,,,
0070,Southern,17,40,48,NORP,Nationalities or religious or political groups,,,,
0070,Italians,18,0,8,NORP,Nationalities or religious or political groups,,,,
0070,Germans,19,4,11,NORP,Nationalities or religious or political groups,,,,
0070,Renan,20,1,6,PERSON,"People, including fictional",,,,
0070,Palestine,20,19,28,GPE,"Countries, cities, states",,,,
0070,Lettres,20,82,89,PERSON,"People, including fictional",,,,
0070,Goncourt,21,177,185,PERSON,"People, including fictional",,,,
0070,1866,21,187,191,DATE,Absolute or relative dates or periods,,,,
