page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0350,"Monday, February 6, 1893",1,0,24,DATE,Absolute or relative dates or periods,,,,
0350,Florence,1,26,34,GPE,"Countries, cities, states",,,,
0350,the week,2,16,24,DATE,Absolute or relative dates or periods,,,,
0350,Pater,3,23,28,PERSON,"People, including fictional",,,,
0350,Beaumont,3,111,119,PERSON,"People, including fictional",,,,
0350,Fletcher,3,124,132,PERSON,"People, including fictional",,,,
0350,Herrick,3,137,144,PERSON,"People, including fictional",,,,
0350,Balzac,4,7,13,PERSON,"People, including fictional",,,,
0350,La [sic] Lys dans la Vallée,4,16,43,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0350,English,5,227,234,NORP,Nationalities or religious or political groups,,,,
0350,La Lys,5,266,272,PERSON,"People, including fictional",,,,
0350,Hawthorne,6,7,16,PERSON,"People, including fictional",,,,
0350,Italian Notebooks,6,19,36,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0350,The American Traveller,8,89,111,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0350,St Peter’s,8,158,168,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0350,Galleries,8,227,236,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0350,America,8,299,306,GPE,"Countries, cities, states",,,,
0350,American,8,374,382,NORP,Nationalities or religious or political groups,,,,
0350,William James,8,461,474,PERSON,"People, including fictional",,,,
0350,these days,9,7,17,DATE,Absolute or relative dates or periods,,,,
0350,Bernhard,9,44,52,PERSON,"People, including fictional",,,,
0350,Botticelli,9,71,81,PERSON,"People, including fictional",,,,
0350,Perugino,9,86,94,PERSON,"People, including fictional",,,,
0350,Costa,10,0,5,PERSON,"People, including fictional",,,,
0350,William James,10,10,23,PERSON,"People, including fictional",,,,
0350,Loeser,10,43,49,PERSON,"People, including fictional",,,,
0350,Today,11,0,5,DATE,Absolute or relative dates or periods,,,,
0350,Symonds,11,13,20,PERSON,"People, including fictional",,,,
0350,Essays Speculative and Suggestive,11,22,55,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0350,Vol. I,12,1,7,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0350,Eastlake,12,21,29,LOC,"Non-GPE locations, mountain ranges, bodies of water",,,,
0350,Literature of the Fine Arts,12,32,59,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0350,Symonds,13,1,8,PERSON,"People, including fictional",,,,
0350,daily,13,112,117,DATE,Absolute or relative dates or periods,,,,
0350,Eastlake,13,161,169,PERSON,"People, including fictional",,,,
0350,Bernhard,13,312,320,PERSON,"People, including fictional",,,,
0350,Charles Eastlake,13,381,397,PERSON,"People, including fictional",,,,
0350,day,13,400,403,DATE,Absolute or relative dates or periods,,,,
0350,Eastlake,14,44,52,PERSON,"People, including fictional",,,,
0350,Italy,14,113,118,GPE,"Countries, cities, states",,,,
0350,"Tuesday, February 7, 1893",15,2,27,DATE,Absolute or relative dates or periods,,,,
0350,Florence,15,29,37,GPE,"Countries, cities, states",,,,
0350,Costa,16,29,34,PERSON,"People, including fictional",,,,
0350,Botticelli,16,71,81,PERSON,"People, including fictional",,,,
0350,Costa,16,92,97,PERSON,"People, including fictional",,,,
0350,Fortezza,16,144,152,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0350,Judith,16,156,162,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0350,Adoration,16,169,178,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0350,the St. Sebastian,16,199,216,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0350,Bernhard,16,232,240,PERSON,"People, including fictional",,,,
0350,Costa,16,300,305,PERSON,"People, including fictional",,,,
0350,half,16,313,317,CARDINAL,Numerals that do not fall under another type,,,,
0350,Carreggi,17,33,41,GPE,"Countries, cities, states",,,,
0350,Terzollino,17,49,59,GPE,"Countries, cities, states",,,,
0350,Trespiano,17,61,70,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0350,the Via Bolognese,17,75,92,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0350,Bernhard,17,99,107,PERSON,"People, including fictional",,,,
0350,Comparetti,17,128,138,PERSON,"People, including fictional",,,,
0350,James,18,5,10,PERSON,"People, including fictional",,,,
0350,Costa,18,29,34,PERSON,"People, including fictional",,,,
0350,Bernhard,18,39,47,PERSON,"People, including fictional",,,,
0350,Bernhard,19,0,8,PERSON,"People, including fictional",,,,
0350,Wickhoff,20,6,14,PERSON,"People, including fictional",,,,
0350,Vienna,21,4,10,GPE,"Countries, cities, states",,,,
0350,two,21,25,28,CARDINAL,Numerals that do not fall under another type,,,,
0350,the Journal des Beaux Arts,21,41,67,ORG,"Companies, agencies, institutions, etc.",,,,
0350,the Vienna Gallery,21,74,92,ORG,"Companies, agencies, institutions, etc.",,,,
