page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0206,"Sunday, February 7, 1892",1,0,24,DATE,Absolute or relative dates or periods,,,,
0206,Florence,1,26,34,GPE,"Countries, cities, states",,,,
0206,Academy,2,14,21,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0206,Pesellino,2,40,49,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0206,Botticellis,2,54,65,PERSON,"People, including fictional",,,,
0206,Galignani,3,14,23,PERSON,"People, including fictional",,,,
0206,South Dakota,3,60,72,GPE,"Countries, cities, states",,,,
0206,Emma Brayton,3,114,126,PERSON,"People, including fictional",,,,
0206,the afternoon,4,3,16,TIME,Times smaller than a day,,,,
0206,B.,4,64,66,PERSON,"People, including fictional",,,,
0206,B.,6,0,2,PERSON,"People, including fictional",,,,
0206,Loeser’s,6,12,20,ORG,"Companies, agencies, institutions, etc.",,,,
0206,Sumner,6,26,32,PERSON,"People, including fictional",,,,
0206,"Monday, February 8, 1892",7,2,26,DATE,Absolute or relative dates or periods,,,,
0206,Florence,7,28,36,GPE,"Countries, cities, states",,,,
0206,Correggio,8,188,197,PERSON,"People, including fictional",,,,
0206,Boston,8,307,313,GPE,"Countries, cities, states",,,,
0206,The Knight Errant,8,332,349,ORG,"Companies, agencies, institutions, etc.",,,,
0206,the afternoon,9,20,33,TIME,Times smaller than a day,,,,
0206,the evening,9,70,81,TIME,Times smaller than a day,,,,
0206,B.,9,158,160,PERSON,"People, including fictional",,,,
0206,B.,9,248,250,PERSON,"People, including fictional",,,,
0206,Golovleff,10,14,23,PERSON,"People, including fictional",,,,
0206,B.,10,25,27,PERSON,"People, including fictional",,,,
0206,Le Prêtre Marié,10,36,51,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0206,"Tuesday, February 9, 1892",11,0,25,DATE,Absolute or relative dates or periods,,,,
0206,Florence,11,27,35,GPE,"Countries, cities, states",,,,
0206,Uffizi,15,0,6,PERSON,"People, including fictional",,,,
0206,the morning,15,10,21,TIME,Times smaller than a day,,,,
0206,Correggio,15,53,62,PERSON,"People, including fictional",,,,
0206,the afternoon,16,3,16,TIME,Times smaller than a day,,,,
0206,Fiesole,16,46,53,GPE,"Countries, cities, states",,,,
0206,Poggio,16,57,63,PERSON,"People, including fictional",,,,
0206,Vincigliata,16,68,79,GPE,"Countries, cities, states",,,,
0206,Doccia,16,88,94,GPE,"Countries, cities, states",,,,
0206,the evening,17,3,14,TIME,Times smaller than a day,,,,
0206,Loeser,17,15,21,PERSON,"People, including fictional",,,,
0206,Berenson,17,76,84,PERSON,"People, including fictional",,,,
0206,Loeser,17,92,98,PERSON,"People, including fictional",,,,
0206,B.,17,482,484,PERSON,"People, including fictional",,,,
