page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0260,"Wednesday, April 20, 1892",1,0,25,DATE,Absolute or relative dates or periods,,,,
0260,Hotel de Russie,1,27,42,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0260,Viareggio,1,44,53,GPE,"Countries, cities, states",,,,
0260,Bernhard,3,0,8,PERSON,"People, including fictional",,,,
0260,Les Soeurs Vatard,3,18,35,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0260,Huysmans,3,39,47,PERSON,"People, including fictional",,,,
0260,Marthe,4,11,17,PERSON,"People, including fictional",,,,
0260,"Thursday, April 21, 1892",6,0,24,DATE,Absolute or relative dates or periods,,,,
0260,Viareggio,6,26,35,GPE,"Countries, cities, states",,,,
0260,Venetians,7,13,22,NORP,Nationalities or religious or political groups,,,,
0260,the morning,7,39,50,TIME,Times smaller than a day,,,,
0260,afternoon,8,27,36,TIME,Times smaller than a day,,,,
0260,evening,9,14,21,TIME,Times smaller than a day,,,,
0260,Bernhard,9,40,48,PERSON,"People, including fictional",,,,
0260,"Friday, April 22, 1892",10,2,24,DATE,Absolute or relative dates or periods,,,,
0260,Albergo di Corona,10,26,43,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0260,Lucca,10,45,50,GPE,"Countries, cities, states",,,,
0260,11 o’clock,11,20,30,TIME,Times smaller than a day,,,,
0260,"Saturday, April 23, 1892",13,0,24,DATE,Absolute or relative dates or periods,,,,
0260,Lucca,13,26,31,PERSON,"People, including fictional",,,,
0260,the morning,14,30,41,TIME,Times smaller than a day,,,,
0260,Ponte a Mariano,14,106,121,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0260,La Pieve di Brancoli,14,188,208,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0260,four francs,14,267,278,MONEY,"Monetary values, including unit",,,,
0260,three,14,302,307,CARDINAL,Numerals that do not fall under another type,,,,
0260,12th century,14,365,377,DATE,Absolute or relative dates or periods,,,,
0260,four,15,25,29,CARDINAL,Numerals that do not fall under another type,,,,
0260,Pisan,16,52,57,NORP,Nationalities or religious or political groups,,,,
0260,St. George and,16,126,140,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0260,the della Robbia School,16,156,179,ORG,"Companies, agencies, institutions, etc.",,,,
0260,Japanese,16,202,210,NORP,Nationalities or religious or political groups,,,,
0260,Homer,16,393,398,PERSON,"People, including fictional",,,,
0260,Lucca,16,436,441,GPE,"Countries, cities, states",,,,
0260,Boccaccioesque,16,579,593,NORP,Nationalities or religious or political groups,,,,
0260,English,16,712,719,LANGUAGE,Any named language,,,,
0260,Signor Frizzoni’s,16,1040,1057,PERSON,"People, including fictional",,,,
0260,many years,16,1124,1134,DATE,Absolute or relative dates or periods,,,,
0260,Frizzoni,16,1184,1192,PERSON,"People, including fictional",,,,
0260,Udine,16,1222,1227,GPE,"Countries, cities, states",,,,
0260,Rome,16,1254,1258,GPE,"Countries, cities, states",,,,
0260,"Sunday, April 24, 1892",17,0,22,DATE,Absolute or relative dates or periods,,,,
0260,Viareggio,17,24,33,GPE,"Countries, cities, states",,,,
0260,Duomo,18,15,20,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0260,the morning,18,43,54,TIME,Times smaller than a day,,,,
0260,B.,19,21,23,PERSON,"People, including fictional",,,,
0260,Pisa,19,32,36,GPE,"Countries, cities, states",,,,
0260,a long afternoon,19,63,79,TIME,Times smaller than a day,,,,
0260,Les Soeurs Vatard,20,11,28,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0260,Bernhard,20,33,41,PERSON,"People, including fictional",,,,
0260,Huysmans,20,48,56,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0260,"Monday, April 25, 1892",21,2,24,DATE,Absolute or relative dates or periods,,,,
0260,Hotel Washington,21,26,42,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0260,Pisa,21,44,48,GPE,"Countries, cities, states",,,,
0260,11,22,11,13,TIME,Times smaller than a day,,,,
0260,Duoma,23,27,32,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0260,the Campo Santo,23,37,52,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0260,Lorenzetti,23,96,106,PERSON,"People, including fictional",,,,
0260,the evening,24,3,14,TIME,Times smaller than a day,,,,
0260,Bassano,24,28,35,PERSON,"People, including fictional",,,,
0260,Bernhard,25,0,8,PERSON,"People, including fictional",,,,
0260,Huysmans,25,43,51,PERSON,"People, including fictional",,,,
0260,Marthe,25,67,73,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0260,von,25,95,98,PERSON,"People, including fictional",,,,
0260,Reumont,25,99,106,PERSON,"People, including fictional",,,,
0260,Lorenzo dei Medici,25,109,127,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0260,the night,27,40,49,TIME,Times smaller than a day,,,,
0260,"Tuesday, April 26, 1892",28,0,23,DATE,Absolute or relative dates or periods,,,,
0260,Albergo Nazionale,28,25,42,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0260,Volterra,28,44,52,GPE,"Countries, cities, states",,,,
0260,Pisa,29,39,43,GPE,"Countries, cities, states",,,,
0260,morning,29,52,59,TIME,Times smaller than a day,,,,
0260,Simone Martini,30,110,124,PERSON,"People, including fictional",,,,
0260,half,30,133,137,CARDINAL,Numerals that do not fall under another type,,,,
0260,Bernhard,30,172,180,PERSON,"People, including fictional",,,,
0260,Seminary,30,204,212,ORG,"Companies, agencies, institutions, etc.",,,,
0260,Ghirlandaios,30,371,383,NORP,Nationalities or religious or political groups,,,,
0260,a St. Rock,30,397,407,PERSON,"People, including fictional",,,,
0260,3 hours,31,21,28,TIME,Times smaller than a day,,,,
0260,2 hours,31,51,58,TIME,Times smaller than a day,,,,
0260,American,32,16,24,NORP,Nationalities or religious or political groups,,,,
0260,Creighton,32,44,53,ORG,"Companies, agencies, institutions, etc.",,,,
0260,Cardinal Wolsey,32,68,83,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0260,Bernhard,33,1,9,PERSON,"People, including fictional",,,,
0260,von Reumont,33,15,26,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0260,Duomo,34,84,89,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0260,Signorelli,34,149,159,PERSON,"People, including fictional",,,,
0260,the evening,35,51,62,TIME,Times smaller than a day,,,,
0260,Bassano,35,82,89,PRODUCT,"Objects, vehicles, foods, etc. (not services)",,,,
