page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0418,"Saturday, September 23, 1893",1,0,28,DATE,Absolute or relative dates or periods,,,,
0418,Venice,1,30,36,GPE,"Countries, cities, states",,,,
0418,Marion Lawrence,2,12,27,PERSON,"People, including fictional",,,,
0418,Bernhard,2,52,60,PERSON,"People, including fictional",,,,
0418,Fafnir,2,66,72,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0418,Hapgood,2,86,93,ORG,"Companies, agencies, institutions, etc.",,,,
0418,Carmini,2,102,109,PRODUCT,"Objects, vehicles, foods, etc. (not services)",,,,
0418,noon,2,113,117,TIME,Times smaller than a day,,,,
0418,the afternoon,3,3,16,TIME,Times smaller than a day,,,,
0418,Lido,3,34,38,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0418,Massinghams,3,54,65,PERSON,"People, including fictional",,,,
0418,Henry Layard’s,3,73,87,PERSON,"People, including fictional",,,,
0418,the Sina Palace,3,89,104,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0418,Santa Maria dei Miracoli,3,110,134,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0418,Ray,4,0,3,PERSON,"People, including fictional",,,,
0418,"Sunday, September 24, 1893",5,0,26,DATE,Absolute or relative dates or periods,,,,
0418,Venice,5,28,34,GPE,"Countries, cities, states",,,,
0418,Massinghams,6,9,20,PERSON,"People, including fictional",,,,
0418,Academy,6,32,39,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0418,the evening,6,62,73,TIME,Times smaller than a day,,,,
0418,Bernhard,6,78,86,PERSON,"People, including fictional",,,,
0418,Ruth Mercier,6,98,110,PERSON,"People, including fictional",,,,
0418,"Monday, September 25, 1893",7,0,26,DATE,Absolute or relative dates or periods,,,,
0418,Venice,7,28,34,GPE,"Countries, cities, states",,,,
0418,Doge’s Palace,8,0,13,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0418,the morning,8,17,28,TIME,Times smaller than a day,,,,
0418,Lido,9,12,16,PRODUCT,"Objects, vehicles, foods, etc. (not services)",,,,
0418,Marion,9,22,28,PERSON,"People, including fictional",,,,
0418,afternoon,9,51,60,TIME,Times smaller than a day,,,,
0418,Bernhard,10,0,8,PERSON,"People, including fictional",,,,
0418,Hapgood,10,14,21,PERSON,"People, including fictional",,,,
0418,San Rocco,10,25,34,GPE,"Countries, cities, states",,,,
0418,"Tuesday, September 26, 1893",11,0,27,DATE,Absolute or relative dates or periods,,,,
0418,Venice,11,29,35,GPE,"Countries, cities, states",,,,
0418,S. Maria Formosa,12,0,16,PERSON,"People, including fictional",,,,
0418,S. Maria dei Miracoli,12,18,39,PERSON,"People, including fictional",,,,
0418,S. Giovanni e Paolo,12,45,64,PERSON,"People, including fictional",,,,
0418,the morning,12,68,79,TIME,Times smaller than a day,,,,
0418,Murano,13,0,6,PERSON,"People, including fictional",,,,
0418,the afternoon,13,10,23,TIME,Times smaller than a day,,,,
0418,Bernhard,14,0,8,PERSON,"People, including fictional",,,,
0418,Conegliano,14,36,46,PERSON,"People, including fictional",,,,
0418,Cima,14,60,64,PRODUCT,"Objects, vehicles, foods, etc. (not services)",,,,
0418,Vol. I,15,9,15,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0418,Ranke,15,19,24,PERSON,"People, including fictional",,,,
