page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0272,"Friday, June 10, 1892",1,2,23,DATE,Absolute or relative dates or periods,,,,
0272,Amiens,1,40,46,GPE,"Countries, cities, states",,,,
0272,4 o’clock,2,10,19,TIME,Times smaller than a day,,,,
0272,"Saturday, June 11, 1892",3,2,25,DATE,Absolute or relative dates or periods,,,,
0272,14,3,27,29,CARDINAL,Numerals that do not fall under another type,,,,
0272,rue de la Grande Chaumière,3,30,56,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0272,Paris,3,58,63,GPE,"Countries, cities, states",,,,
0272,Amiens,4,46,52,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0272,the Musée by,4,93,105,ORG,"Companies, agencies, institutions, etc.",,,,
0272,Puvis de Chavannes,4,106,124,PERSON,"People, including fictional",,,,
0272,afternoon,4,169,178,TIME,Times smaller than a day,,,,
0272,Paris,4,189,194,GPE,"Countries, cities, states",,,,
0272,Bernhard,5,0,8,PERSON,"People, including fictional",,,,
0272,Maude,5,28,33,PERSON,"People, including fictional",,,,
0272,evening,6,18,25,TIME,Times smaller than a day,,,,
0272,"Sunday, June 12, 1892",7,2,23,DATE,Absolute or relative dates or periods,,,,
0272,Paris,7,25,30,GPE,"Countries, cities, states",,,,
0272,Maude,8,10,15,PERSON,"People, including fictional",,,,
0272,Petit,8,34,39,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0272,Barbizon,8,72,80,PERSON,"People, including fictional",,,,
0272,Manet,8,91,96,PERSON,"People, including fictional",,,,
0272,Moroni,8,100,106,PERSON,"People, including fictional",,,,
0272,Guardi,8,110,116,PERSON,"People, including fictional",,,,
0272,Rubens,8,123,129,PERSON,"People, including fictional",,,,
0272,2,8,131,132,CARDINAL,Numerals that do not fall under another type,,,,
0272,Terburgh,8,147,155,PERSON,"People, including fictional",,,,
0272,Salon,10,12,17,ORG,"Companies, agencies, institutions, etc.",,,,
0272,Richemond,10,54,63,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0272,Collin,10,68,74,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0272,the evening,11,3,14,TIME,Times smaller than a day,,,,
0272,Maude,11,29,34,PERSON,"People, including fictional",,,,
0272,American,11,52,60,NORP,Nationalities or religious or political groups,,,,
0272,"Monday, June 13, 1892",12,2,23,DATE,Absolute or relative dates or periods,,,,
0272,Paris,12,25,30,GPE,"Countries, cities, states",,,,
0272,Carey Thomas,13,14,26,PERSON,"People, including fictional",,,,
0272,the New Salon,13,47,60,ORG,"Companies, agencies, institutions, etc.",,,,
0272,the afternoon,14,3,16,TIME,Times smaller than a day,,,,
0272,Maude,14,24,29,PERSON,"People, including fictional",,,,
0272,Durand-Ruel’s,14,47,60,PERSON,"People, including fictional",,,,
0272,Manet,14,107,112,PERSON,"People, including fictional",,,,
0272,Monet,14,114,119,PERSON,"People, including fictional",,,,
0272,Pissaro,14,121,128,PERSON,"People, including fictional",,,,
0272,Sisley,14,136,142,PERSON,"People, including fictional",,,,
0272,Manet,14,153,158,PERSON,"People, including fictional",,,,
0272,Maude,15,0,5,PERSON,"People, including fictional",,,,
0272,"Tuesday, June 14, 1892",16,2,24,DATE,Absolute or relative dates or periods,,,,
0272,Paris,16,26,31,GPE,"Countries, cities, states",,,,
0272,the New Salon,17,14,27,ORG,"Companies, agencies, institutions, etc.",,,,
0272,Carey,17,58,63,PERSON,"People, including fictional",,,,
0272,Mamie Gwinn,17,68,79,PERSON,"People, including fictional",,,,
0272,10,17,88,90,TIME,Times smaller than a day,,,,
0272,Maude,18,0,5,PERSON,"People, including fictional",,,,
0272,"Wednesday, June 15, 1892",19,2,26,DATE,Absolute or relative dates or periods,,,,
0272,Paris,19,28,33,GPE,"Countries, cities, states",,,,
0272,Louvre,20,0,6,ORG,"Companies, agencies, institutions, etc.",,,,
0272,Salon,20,12,17,ORG,"Companies, agencies, institutions, etc.",,,,
0272,Troyens,21,23,30,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0272,evening,21,38,45,TIME,Times smaller than a day,,,,
0272,"Thursday, June 16, 1892",22,1,24,DATE,Absolute or relative dates or periods,,,,
0272,Paris,22,26,31,GPE,"Countries, cities, states",,,,
0272,Carey,24,11,16,PERSON,"People, including fictional",,,,
0272,The Venetian School,24,55,74,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0272,Burke,25,4,9,PERSON,"People, including fictional",,,,
0272,June 17-18,26,13,23,DATE,Absolute or relative dates or periods,,,,
