page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0256,"Thursday, April 14, 1892",1,0,24,DATE,Absolute or relative dates or periods,,,,
0256,Florence,1,26,34,GPE,"Countries, cities, states",,,,
0256,Bernhard,2,9,17,PERSON,"People, including fictional",,,,
0256,several hours,2,27,40,TIME,Times smaller than a day,,,,
0256,Andrea,2,98,104,PERSON,"People, including fictional",,,,
0256,the Santa Annunziata,2,117,137,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0256,Hezeltine,3,4,13,PERSON,"People, including fictional",,,,
0256,Andrea,3,70,76,PERSON,"People, including fictional",,,,
0256,about thirty seconds,3,89,109,TIME,Times smaller than a day,,,,
0256,Edith Kendall,4,0,13,PERSON,"People, including fictional",,,,
0256,1.30,4,34,38,TIME,Times smaller than a day,,,,
0256,7,4,59,60,TIME,Times smaller than a day,,,,
0256,America,4,113,120,GPE,"Countries, cities, states",,,,
0256,Unitarian,4,215,224,NORP,Nationalities or religious or political groups,,,,
0256,Cascine,4,278,285,LOC,"Non-GPE locations, mountain ranges, bodies of water",,,,
0256,Edith,4,368,373,PERSON,"People, including fictional",,,,
0256,Bernhard,5,0,8,PERSON,"People, including fictional",,,,
0256,San Miniato,5,22,33,GPE,"Countries, cities, states",,,,
0256,Loeser,5,39,45,PERSON,"People, including fictional",,,,
0256,Christianity,5,111,123,ORG,"Companies, agencies, institutions, etc.",,,,
0256,the evening,6,3,14,TIME,Times smaller than a day,,,,
0256,Venetian,6,36,44,NORP,Nationalities or religious or political groups,,,,
0256,Bernhard,7,0,8,PERSON,"People, including fictional",,,,
0256,Hennequin,7,14,23,PERSON,"People, including fictional",,,,
0256,Ray,10,8,11,PERSON,"People, including fictional",,,,
0256,today,10,12,17,DATE,Absolute or relative dates or periods,,,,
0256,"Friday, April 15, 1892",12,2,24,DATE,Absolute or relative dates or periods,,,,
0256,Florence,12,26,34,GPE,"Countries, cities, states",,,,
0256,Costa,13,4,9,PERSON,"People, including fictional",,,,
0256,Richter,13,14,21,PERSON,"People, including fictional",,,,
0256,Loeser,13,26,32,PERSON,"People, including fictional",,,,
0256,Uffizi,13,40,46,PERSON,"People, including fictional",,,,
0256,Domenico Morone,13,95,110,PERSON,"People, including fictional",,,,
0256,Richter,13,148,155,PERSON,"People, including fictional",,,,
0256,Mme Zucchelli,14,0,13,PERSON,"People, including fictional",,,,
