page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0290,"Sunday, August 28, 1892",1,2,25,DATE,Absolute or relative dates or periods,,,,
0290,Paris,1,27,32,GPE,"Countries, cities, states",,,,
0290,the Black Prince,2,9,25,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0290,Jameson,4,10,17,PERSON,"People, including fictional",,,,
0290,Morelli,6,5,12,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0290,Bernhard,7,0,8,PERSON,"People, including fictional",,,,
0290,Louvre,7,21,27,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0290,"Monday, August 29, 1892",8,0,23,DATE,Absolute or relative dates or periods,,,,
0290,Paris,8,25,30,GPE,"Countries, cities, states",,,,
0290,Potapenko,9,16,25,PERSON,"People, including fictional",,,,
0290,La Revue Bleu,9,29,42,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0290,Creighton,9,62,71,PERSON,"People, including fictional",,,,
0290,Jameson,9,81,88,PERSON,"People, including fictional",,,,
0290,Bernhard,12,0,8,PERSON,"People, including fictional",,,,
0290,Germinie Lacerteux,12,18,36,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0290,"Tuesday, August 30, 1892",13,0,24,DATE,Absolute or relative dates or periods,,,,
0290,Paris,13,26,31,GPE,"Countries, cities, states",,,,
0290,La débâcle,14,5,15,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0290,Creighton,17,5,14,ORG,"Companies, agencies, institutions, etc.",,,,
0290,Hapgood,18,0,7,ORG,"Companies, agencies, institutions, etc.",,,,
0290,"Wednesday, August 31, 1892",19,0,26,DATE,Absolute or relative dates or periods,,,,
0290,Paris,19,28,33,GPE,"Countries, cities, states",,,,
0290,Louvre,20,0,6,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0290,morning,20,14,21,TIME,Times smaller than a day,,,,
0290,Hapgood,21,4,11,PERSON,"People, including fictional",,,,
0290,<Janet> Dodge,21,27,40,PERSON,"People, including fictional",,,,
0290,Ruskinite,21,44,53,NORP,Nationalities or religious or political groups,,,,
0290,Hapgood,22,13,20,PERSON,"People, including fictional",,,,
0290,the Hotel de Ville,22,38,56,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0290,Le Rolle,22,79,87,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0290,Carnières,23,5,14,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0290,Remet,24,7,12,PERSON,"People, including fictional",,,,
0290,Creighton,25,5,14,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0290,La débâcle,25,19,29,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0290,Thursday,26,14,22,DATE,Absolute or relative dates or periods,,,,
0290,Thursday,26,28,36,DATE,Absolute or relative dates or periods,,,,
0290,Wednesday,26,41,50,DATE,Absolute or relative dates or periods,,,,
0290,"Thursday, September 1, 1892",27,0,27,DATE,Absolute or relative dates or periods,,,,
0290,Paris,27,29,34,GPE,"Countries, cities, states",,,,
0290,Marion Lawrence,29,0,15,PERSON,"People, including fictional",,,,
0290,Hapgood,31,0,7,PERSON,"People, including fictional",,,,
0290,afternoon,31,20,29,TIME,Times smaller than a day,,,,
0290,the Pont d’Austerlitz,31,45,66,FAC,"Buildings, airports, highways, bridges, etc.",,,,
