page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0389,"Friday, April 21, 1893",1,2,24,DATE,Absolute or relative dates or periods,,,,
0389,Florence,1,26,34,GPE,"Countries, cities, states",,,,
0389,Michael Field,2,7,20,PERSON,"People, including fictional",,,,
0389,Pitti,2,28,33,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0389,the morning,2,37,48,TIME,Times smaller than a day,,,,
0389,Bernhard,2,56,64,PERSON,"People, including fictional",,,,
0389,American,2,74,82,NORP,Nationalities or religious or political groups,,,,
0389,Churches,2,98,106,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0389,Orcagna,2,159,166,PERSON,"People, including fictional",,,,
0389,the afternoon,3,3,16,TIME,Times smaller than a day,,,,
0389,Edward Clifford,3,24,39,PERSON,"People, including fictional",,,,
0389,Bernhard,3,44,52,PERSON,"People, including fictional",,,,
0389,Mikes,3,62,67,PERSON,"People, including fictional",,,,
0389,Uffizi,3,75,81,PERSON,"People, including fictional",,,,
0389,Frizzoni,4,7,15,PERSON,"People, including fictional",,,,
0389,Lotto,4,59,64,PERSON,"People, including fictional",,,,
0389,Rome,4,90,94,GPE,"Countries, cities, states",,,,
0389,Bernhard,4,103,111,PERSON,"People, including fictional",,,,
0389,Americans,4,167,176,NORP,Nationalities or religious or political groups,,,,
0389,"Saturday, April 22, 1893,",5,0,25,DATE,Absolute or relative dates or periods,,,,
0389,Florence,6,36,44,GPE,"Countries, cities, states",,,,
0389,Michaels,7,11,19,PERSON,"People, including fictional",,,,
0389,Prato,7,23,28,GPE,"Countries, cities, states",,,,
0389,a beautiful day,7,43,58,DATE,Absolute or relative dates or periods,,,,
0389,Bernhard,8,0,8,PERSON,"People, including fictional",,,,
0389,Americans,8,18,27,NORP,Nationalities or religious or political groups,,,,
0389,"Sunday, April 23, 1893",9,0,22,DATE,Absolute or relative dates or periods,,,,
0389,Florence,9,24,32,GPE,"Countries, cities, states",,,,
0389,Michael,10,7,14,PERSON,"People, including fictional",,,,
0389,Academy,10,22,29,ORG,"Companies, agencies, institutions, etc.",,,,
0389,Annunziata,10,34,44,ORG,"Companies, agencies, institutions, etc.",,,,
0389,the morning,10,48,59,TIME,Times smaller than a day,,,,
0389,Bernhard,10,65,73,PERSON,"People, including fictional",,,,
0389,Uffizi,10,91,97,PERSON,"People, including fictional",,,,
0389,afternoon,10,126,135,TIME,Times smaller than a day,,,,
0389,Americans,10,158,167,NORP,Nationalities or religious or political groups,,,,
0389,the morning,10,171,182,TIME,Times smaller than a day,,,,
0389,Michael,10,184,191,PERSON,"People, including fictional",,,,
0389,French,10,228,234,NORP,Nationalities or religious or political groups,,,,
0389,Florentine,10,272,282,NORP,Nationalities or religious or political groups,,,,
