page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0224,"Sunday, March 6, 1892",1,2,23,DATE,Absolute or relative dates or periods,,,,
0224,Florence,1,25,33,GPE,"Countries, cities, states",,,,
0224,Perugino,2,12,20,PERSON,"People, including fictional",,,,
0224,Perugino,2,57,65,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0224,Cenacola,2,88,96,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0224,Raphael,2,111,118,PERSON,"People, including fictional",,,,
0224,Morelli,2,126,133,PERSON,"People, including fictional",,,,
0224,Manni,2,148,153,PERSON,"People, including fictional",,,,
0224,Perugino,2,180,188,NORP,Nationalities or religious or political groups,,,,
0224,Gertrude,3,7,15,PERSON,"People, including fictional",,,,
0224,the afternoon,3,46,59,TIME,Times smaller than a day,,,,
0224,the evening,4,3,14,TIME,Times smaller than a day,,,,
0224,B.,4,42,44,PERSON,"People, including fictional",,,,
0224,the Michael Fields,5,8,26,PERSON,"People, including fictional",,,,
0224,"Monday, March 7, 1892",6,0,21,DATE,Absolute or relative dates or periods,,,,
0224,Florence,6,23,31,GPE,"Countries, cities, states",,,,
0224,Uffizi,7,15,21,PERSON,"People, including fictional",,,,
0224,the morning,7,25,36,TIME,Times smaller than a day,,,,
0224,the afternoon,8,3,16,TIME,Times smaller than a day,,,,
0224,B.,8,60,62,PERSON,"People, including fictional",,,,
0224,last night,8,69,79,TIME,Times smaller than a day,,,,
0224,one,9,6,9,CARDINAL,Numerals that do not fall under another type,,,,
0224,today,9,39,44,DATE,Absolute or relative dates or periods,,,,
0224,A year ago,9,46,56,DATE,Absolute or relative dates or periods,,,,
0224,Haslemere,9,68,77,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0224,Florence Ayling,9,79,94,PERSON,"People, including fictional",,,,
0224,year,9,126,130,DATE,Absolute or relative dates or periods,,,,
0224,today,10,10,15,DATE,Absolute or relative dates or periods,,,,
0224,Karin,10,22,27,PERSON,"People, including fictional",,,,
0224,4,10,76,77,TIME,Times smaller than a day,,,,
0224,Jesuits,11,55,62,NORP,Nationalities or religious or political groups,,,,
