page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0422,"Saturday, October 7, 1893",1,2,27,DATE,Absolute or relative dates or periods,,,,
0422,Albergo Monaco,1,29,43,GPE,"Countries, cities, states",,,,
0422,Venice,1,45,51,GPE,"Countries, cities, states",,,,
0422,S. Stefano,2,0,10,GPE,"Countries, cities, states",,,,
0422,S. Polo,2,12,19,GPE,"Countries, cities, states",,,,
0422,S. Silvestro,2,21,33,GPE,"Countries, cities, states",,,,
0422,Lido,3,0,4,PERSON,"People, including fictional",,,,
0422,afternoon,3,12,21,TIME,Times smaller than a day,,,,
0422,Horatio Brown’s,4,11,26,PERSON,"People, including fictional",,,,
0422,History of Venice,4,27,44,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0422,Goldoni,5,11,18,PERSON,"People, including fictional",,,,
0422,Memoirs. Wrote,5,21,35,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0422,"Sunday, October 8, 1893",6,0,23,DATE,Absolute or relative dates or periods,,,,
0422,Venice,6,25,31,GPE,"Countries, cities, states",,,,
0422,Correr,7,12,18,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0422,Querini-Stampalia,7,23,40,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0422,Bernhard,8,0,8,PERSON,"People, including fictional",,,,
0422,Lido,8,21,25,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0422,Marion,8,59,65,PERSON,"People, including fictional",,,,
0422,the evening,9,3,14,TIME,Times smaller than a day,,,,
0422,the Evening Post,9,39,55,ORG,"Companies, agencies, institutions, etc.",,,,
0422,At a Venetian Theatre,9,81,102,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0422,two,10,5,8,CARDINAL,Numerals that do not fall under another type,,,,
0422,Balzac,10,12,18,PERSON,"People, including fictional",,,,
0422,Plays,10,21,26,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0422,"Monday, October 9, 1893",11,0,23,DATE,Absolute or relative dates or periods,,,,
0422,Venice,11,25,31,GPE,"Countries, cities, states",,,,
0422,Renaissance Architecture,12,20,44,ORG,"Companies, agencies, institutions, etc.",,,,
0422,the Free Review,12,57,72,ORG,"Companies, agencies, institutions, etc.",,,,
0422,Doge’s Palace,13,8,21,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0422,the afternoon,14,3,16,TIME,Times smaller than a day,,,,
0422,Bernhard,14,17,25,PERSON,"People, including fictional",,,,
0422,Guarizzo,14,36,44,PERSON,"People, including fictional",,,,
0422,Madonna dell’Orto),14,59,77,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0422,Bassano,14,138,145,PERSON,"People, including fictional",,,,
0422,the Hampton Court Guide,14,150,173,ORG,"Companies, agencies, institutions, etc.",,,,
0422,Savoldo,15,14,21,PERSON,"People, including fictional",,,,
0422,Licinio,15,26,33,PERSON,"People, including fictional",,,,
0422,the evening,15,37,48,TIME,Times smaller than a day,,,,
0422,Goldoni,16,5,12,PERSON,"People, including fictional",,,,
0422,"Tuesday, October 10, 1893",17,2,27,DATE,Absolute or relative dates or periods,,,,
0422,Venice,17,29,35,GPE,"Countries, cities, states",,,,
0422,Correr,18,0,6,PERSON,"People, including fictional",,,,
0422,S. Simeon Profeta,18,8,25,PERSON,"People, including fictional",,,,
0422,Scalzi,18,27,33,PERSON,"People, including fictional",,,,
0422,S. Giacomo dell’Orio,18,35,55,PERSON,"People, including fictional",,,,
0422,morning,18,63,70,TIME,Times smaller than a day,,,,
0422,S. Zaccaria,19,0,11,PERSON,"People, including fictional",,,,
0422,Carmine,19,13,20,GPE,"Countries, cities, states",,,,
0422,S. Barnabà,19,22,32,GPE,"Countries, cities, states",,,,
0422,Goldoni,20,13,20,PERSON,"People, including fictional",,,,
0422,Bona Madre,20,23,33,WORK_OF_ART,"Titles of books, songs, etc.",,,,
