page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0210,"Wednesday, February 10, 1892",1,0,28,DATE,Absolute or relative dates or periods,,,,
0210,Florence,1,30,38,GPE,"Countries, cities, states",,,,
0210,Costa,2,4,9,PERSON,"People, including fictional",,,,
0210,<Carlo> Gamba,2,14,27,PERSON,"People, including fictional",,,,
0210,Uffizi,2,35,41,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0210,B.,3,0,2,PERSON,"People, including fictional",,,,
0210,Loeser,3,15,21,PERSON,"People, including fictional",,,,
0210,Loeser,3,85,91,PERSON,"People, including fictional",,,,
0210,B.,3,132,134,PERSON,"People, including fictional",,,,
0210,last summer,3,141,152,DATE,Absolute or relative dates or periods,,,,
0210,Loeser,3,171,177,PERSON,"People, including fictional",,,,
0210,B.,3,227,229,PERSON,"People, including fictional",,,,
0210,Gertrude,4,12,20,PERSON,"People, including fictional",,,,
0210,the afternoon,4,24,37,TIME,Times smaller than a day,,,,
0210,Musgrave,4,57,65,PERSON,"People, including fictional",,,,
0210,B.,5,9,11,PERSON,"People, including fictional",,,,
0210,Correggio,5,28,37,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0210,the evening,5,41,52,TIME,Times smaller than a day,,,,
0210,B.,6,0,2,PERSON,"People, including fictional",,,,
0210,a Life of Vasari,6,30,46,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0210,"Thursday, February 11, 1892",7,0,27,DATE,Absolute or relative dates or periods,,,,
0210,Florence,7,29,37,GPE,"Countries, cities, states",,,,
0210,S. Ambrogio,8,8,19,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0210,the morning,8,44,55,TIME,Times smaller than a day,,,,
0210,Cosimo Rosellis,8,63,78,PERSON,"People, including fictional",,,,
0210,Academy,8,99,106,ORG,"Companies, agencies, institutions, etc.",,,,
0210,Logan,9,0,5,PERSON,"People, including fictional",,,,
0210,An Oxford Idyll,9,23,38,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0210,Correggio,11,10,19,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0210,the evening,11,23,34,TIME,Times smaller than a day,,,,
