page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0289,"Friday, August 26, 1892",1,0,23,DATE,Absolute or relative dates or periods,,,,
0289,Paris,1,25,30,GPE,"Countries, cities, states",,,,
0289,Bernhard,2,0,8,PERSON,"People, including fictional",,,,
0289,Burke,2,19,24,PERSON,"People, including fictional",,,,
0289,Louvre,2,32,38,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0289,Diderot,3,7,14,PERSON,"People, including fictional",,,,
0289,La Religieuse,3,17,30,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0289,Le Neveau de Rameau,4,5,24,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0289,Michael,5,23,30,PERSON,"People, including fictional",,,,
0289,Burke,6,0,5,PERSON,"People, including fictional",,,,
0289,Bernhard,6,29,37,PERSON,"People, including fictional",,,,
0289,the Mairie 1re Arrondissement,6,50,79,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0289,Besnards,6,91,99,PERSON,"People, including fictional",,,,
0289,Paul Margueritte’s,7,7,25,PERSON,"People, including fictional",,,,
0289,Maison Ouverte,7,26,40,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0289,Trollope,8,57,65,PERSON,"People, including fictional",,,,
0289,The Life We Live,8,68,84,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0289,Creighton,10,5,14,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0289,evening,10,24,31,TIME,Times smaller than a day,,,,
0289,"Saturday, August 27, 1892",11,2,27,DATE,Absolute or relative dates or periods,,,,
0289,Paris,11,29,34,GPE,"Countries, cities, states",,,,
0289,The Red Spider,13,5,19,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0289,Baring Gould,14,4,16,PERSON,"People, including fictional",,,,
0289,Burke,15,0,5,PERSON,"People, including fictional",,,,
0289,Degas,15,18,23,PERSON,"People, including fictional",,,,
0289,Besnard,15,60,67,PERSON,"People, including fictional",,,,
0289,Vienna,16,51,57,GPE,"Countries, cities, states",,,,
0289,Vienna,16,84,90,GPE,"Countries, cities, states",,,,
0289,the evening,17,3,14,TIME,Times smaller than a day,,,,
0289,Creighton,17,29,38,PERSON,"People, including fictional",,,,
0289,Black Prince,17,41,53,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0289,Creighton,19,24,33,PERSON,"People, including fictional",,,,
0289,Green,19,40,45,PERSON,"People, including fictional",,,,
0289,Gardiner,20,10,18,PERSON,"People, including fictional",,,,
0289,Bradley,21,5,12,PERSON,"People, including fictional",,,,
0289,Bradley,21,193,200,PERSON,"People, including fictional",,,,
0289,Alice,21,208,213,PERSON,"People, including fictional",,,,
0289,Bernhard,22,0,8,PERSON,"People, including fictional",,,,
