page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0244,"Saturday, March 26, 1892",1,0,24,DATE,Absolute or relative dates or periods,,,,
0244,Florence,1,26,34,GPE,"Countries, cities, states",,,,
0244,Pitti,2,29,34,GPE,"Countries, cities, states",,,,
0244,afternoon,3,18,27,TIME,Times smaller than a day,,,,
0244,evening,4,9,16,TIME,Times smaller than a day,,,,
0244,"Sunday, March 27, 1892",5,0,22,DATE,Absolute or relative dates or periods,,,,
0244,Florence,5,24,32,GPE,"Countries, cities, states",,,,
0244,Emma,6,5,9,PERSON,"People, including fictional",,,,
0244,Gallery,6,34,41,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0244,the morning,6,45,56,TIME,Times smaller than a day,,,,
0244,Karin,6,58,63,PERSON,"People, including fictional",,,,
0244,Ray,6,147,150,PERSON,"People, including fictional",,,,
0244,two,6,185,188,CARDINAL,Numerals that do not fall under another type,,,,
0244,Karin,6,255,260,PERSON,"People, including fictional",,,,
0244,Boar,6,288,292,PERSON,"People, including fictional",,,,
0244,the afternoon,7,3,16,TIME,Times smaller than a day,,,,
0244,Ray,7,37,40,PERSON,"People, including fictional",,,,
0244,Gertrude,7,57,65,PERSON,"People, including fictional",,,,
0244,Bernhard,8,0,8,PERSON,"People, including fictional",,,,
0244,Preface to the Hampton Court Guide,8,19,53,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0244,3 hours,8,64,71,TIME,Times smaller than a day,,,,
0244,the evening,9,3,14,TIME,Times smaller than a day,,,,
0244,Creighton,10,10,19,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0244,vol. III,10,20,28,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0244,"Monday, March 28, 1892",12,0,22,DATE,Absolute or relative dates or periods,,,,
0244,Florence,12,24,32,GPE,"Countries, cities, states",,,,
0244,Pitti,13,0,5,GPE,"Countries, cities, states",,,,
0244,the morning,13,9,20,TIME,Times smaller than a day,,,,
0244,B.,14,0,2,PERSON,"People, including fictional",,,,
0244,3 hours,14,19,26,TIME,Times smaller than a day,,,,
0244,Eastlake’s Fine Arts,14,37,57,ORG,"Companies, agencies, institutions, etc.",,,,
0244,Creighton,15,11,20,ORG,"Companies, agencies, institutions, etc.",,,,
0244,Vol. III,15,21,29,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0244,Britten,17,17,24,PERSON,"People, including fictional",,,,
0244,B.,18,0,2,PERSON,"People, including fictional",,,,
0244,Loeser,18,13,19,PERSON,"People, including fictional",,,,
0244,"Tuesday, March 29, 1892",19,2,25,DATE,Absolute or relative dates or periods,,,,
0244,Florence,19,27,35,GPE,"Countries, cities, states",,,,
0244,Uffizi,20,0,6,PERSON,"People, including fictional",,,,
0244,morning,20,14,21,TIME,Times smaller than a day,,,,
0244,the afternoon,21,3,16,TIME,Times smaller than a day,,,,
0244,Bernhard,21,17,25,PERSON,"People, including fictional",,,,
0244,three hours,21,42,53,TIME,Times smaller than a day,,,,
0244,Bernhard,22,48,56,PERSON,"People, including fictional",,,,
0244,Creighton,22,66,75,ORG,"Companies, agencies, institutions, etc.",,,,
0244,Gertrude,23,12,20,PERSON,"People, including fictional",,,,
0244,first,23,76,81,ORDINAL,"""first"", ""second"", etc.",,,,
0244,Confessions d’un Amant,24,7,29,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0244,Prévost,24,33,40,PERSON,"People, including fictional",,,,
0244,"Wednesday, March 30, 1892",26,0,25,DATE,Absolute or relative dates or periods,,,,
0244,Florence,26,27,35,GPE,"Countries, cities, states",,,,
0244,Uffizi,27,0,6,PERSON,"People, including fictional",,,,
0244,morning,27,14,21,TIME,Times smaller than a day,,,,
0244,Bernhard,27,45,53,PERSON,"People, including fictional",,,,
0244,Pitti,27,69,74,PERSON,"People, including fictional",,,,
0244,three hours,28,28,39,TIME,Times smaller than a day,,,,
0244,Gertrude,29,14,22,PERSON,"People, including fictional",,,,
0244,Michelangelo,30,24,36,PERSON,"People, including fictional",,,,
0244,Bernhard,30,41,49,PERSON,"People, including fictional",,,,
0244,Lorenzo di Medici,30,55,72,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0244,Reumont,30,76,83,PERSON,"People, including fictional",,,,
0244,Giorgione,32,32,41,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0244,the evening,32,45,56,TIME,Times smaller than a day,,,,
0244,Bernhard,33,0,8,PERSON,"People, including fictional",,,,
0244,Hampton Court,33,37,50,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0244,this morning,34,16,28,TIME,Times smaller than a day,,,,
0244,Cram,34,45,49,PERSON,"People, including fictional",,,,
0244,Correggio,34,76,85,PERSON,"People, including fictional",,,,
0244,Venetians,34,109,118,NORP,Nationalities or religious or political groups,,,,
