page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0398,"Saturday, May 13, 1893",1,2,24,DATE,Absolute or relative dates or periods,,,,
0398,Rome,1,26,30,GPE,"Countries, cities, states",,,,
0398,Rospigliosi,2,0,11,PERSON,"People, including fictional",,,,
0398,Colonna,2,16,23,PERSON,"People, including fictional",,,,
0398,morning,3,8,15,TIME,Times smaller than a day,,,,
0398,Borghese,3,20,28,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0398,the afternoon,3,32,45,TIME,Times smaller than a day,,,,
0398,"Sunday, May 14, 1893",5,0,20,DATE,Absolute or relative dates or periods,,,,
0398,Rome,5,22,26,GPE,"Countries, cities, states",,,,
0398,the day,6,6,13,DATE,Absolute or relative dates or periods,,,,
0398,Tivoli,6,17,23,GPE,"Countries, cities, states",,,,
0398,Bliss,6,34,39,PERSON,"People, including fictional",,,,
0398,"Monday, May 15, 1893",7,0,20,DATE,Absolute or relative dates or periods,,,,
0398,Rome,7,22,26,GPE,"Countries, cities, states",,,,
0398,Farnesina,8,20,29,PERSON,"People, including fictional",,,,
0398,Corsini,8,34,41,PERSON,"People, including fictional",,,,
0398,Bernhard,9,12,20,PERSON,"People, including fictional",,,,
0398,Donna Laura Minghetti’s,9,36,59,PERSON,"People, including fictional",,,,
0398,Leonardo,9,70,78,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0398,1493,9,80,84,DATE,Absolute or relative dates or periods,,,,
0398,Michael,10,5,12,PERSON,"People, including fictional",,,,
0398,Field,10,17,22,PERSON,"People, including fictional",,,,
0398,S. Pietro,10,37,46,ORG,"Companies, agencies, institutions, etc.",,,,
0398,Vincoli,10,50,57,GPE,"Countries, cities, states",,,,
0398,Moses,10,64,69,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0398,Thou Shalt Not,10,102,116,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0398,S. Clemente,11,8,19,PERSON,"People, including fictional",,,,
0398,S. Stefano Rotondo,11,21,39,PERSON,"People, including fictional",,,,
0398,S. Pietro Montorio,11,41,59,PERSON,"People, including fictional",,,,
0398,S. Onofrio,11,61,71,PERSON,"People, including fictional",,,,
0398,A Book of Verses underneath the Bough,12,19,56,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0398,Bernhard,12,105,113,PERSON,"People, including fictional",,,,
0398,"Tuesday, May 16, 1893",13,0,21,DATE,Absolute or relative dates or periods,,,,
0398,Rome,13,23,27,GPE,"Countries, cities, states",,,,
0398,the “Word for Renaissance Churches,14,12,46,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0398,the afternoon,17,3,16,TIME,Times smaller than a day,,,,
0398,Borghese,17,32,40,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0398,Browning,17,66,74,PERSON,"People, including fictional",,,,
0398,"Wednesday, May 17, 1893",18,0,23,DATE,Absolute or relative dates or periods,,,,
0398,Rome,18,25,29,GPE,"Countries, cities, states",,,,
0398,Ray,19,19,22,PERSON,"People, including fictional",,,,
0398,Friday,19,76,82,DATE,Absolute or relative dates or periods,,,,
0398,Bernhard,20,0,8,PERSON,"People, including fictional",,,,
0398,Michael Field,20,25,38,PERSON,"People, including fictional",,,,
0398,second,20,56,62,ORDINAL,"""first"", ""second"", etc.",,,,
0398,Sistine,21,15,22,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0398,Stanze,21,28,34,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0398,Vatican,21,44,51,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0398,the afternoon,22,3,16,TIME,Times smaller than a day,,,,
0398,the Villa Medici,22,48,64,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0398,Bernhard,22,88,96,PERSON,"People, including fictional",,,,
0398,Suardi,22,135,141,PERSON,"People, including fictional",,,,
0398,evening,23,8,15,TIME,Times smaller than a day,,,,
0398,"Thursday, May 18, 1893",24,0,22,DATE,Absolute or relative dates or periods,,,,
0398,Rome,24,24,28,GPE,"Countries, cities, states",,,,
0398,Albano,25,8,14,GPE,"Countries, cities, states",,,,
0398,Bliss,25,24,29,PERSON,"People, including fictional",,,,
0398,Ryan,25,55,59,PERSON,"People, including fictional",,,,
0398,the Lake of Nemi,25,134,150,LOC,"Non-GPE locations, mountain ranges, bodies of water",,,,
0398,Ryan,25,156,160,PERSON,"People, including fictional",,,,
0398,Marion Crawford,25,215,230,PERSON,"People, including fictional",,,,
