page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0402,"Wednesday, May 24, 1893",1,0,23,DATE,Absolute or relative dates or periods,,,,
0402,Albergo della Pace,1,25,43,PERSON,"People, including fictional",,,,
0402,Ancona,1,45,51,GPE,"Countries, cities, states",,,,
0402,Jesi,2,8,12,GPE,"Countries, cities, states",,,,
0402,Ancona,3,12,18,GPE,"Countries, cities, states",,,,
0402,5,3,22,23,TIME,Times smaller than a day,,,,
0402,Bernhard,3,28,36,PERSON,"People, including fictional",,,,
0402,Cathedral,3,60,69,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0402,"Thursday, May 25, 1893",4,0,22,DATE,Absolute or relative dates or periods,,,,
0402,Albergo del Sole,4,24,40,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0402,Bergamo,4,42,49,GPE,"Countries, cities, states",,,,
0402,Ancona,5,5,11,GPE,"Countries, cities, states",,,,
0402,5.30 - 5.30,5,18,29,TIME,Times smaller than a day,,,,
0402,hour,5,38,42,TIME,Times smaller than a day,,,,
0402,Milan,5,53,58,GPE,"Countries, cities, states",,,,
0402,Michael Field,6,1,14,PERSON,"People, including fictional",,,,
0402,Ancona,6,37,43,PERSON,"People, including fictional",,,,
0402,Rimini,6,48,54,PERSON,"People, including fictional",,,,
0402,"Friday, May 26, 1893",7,0,20,DATE,Absolute or relative dates or periods,,,,
0402,Bergamo,7,22,29,GPE,"Countries, cities, states",,,,
0402,Sedrina,8,12,19,PERSON,"People, including fictional",,,,
0402,8,8,23,24,TIME,Times smaller than a day,,,,
0402,S. Bernardino,11,57,70,GPE,"Countries, cities, states",,,,
0402,Santo Spirito,11,72,85,GPE,"Countries, cities, states",,,,
0402,Michael Field,12,0,13,PERSON,"People, including fictional",,,,
0402,Forlì,12,31,36,GPE,"Countries, cities, states",,,,
0402,tomorrow,12,67,75,DATE,Absolute or relative dates or periods,,,,
