page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0111,Churches,1,39,47,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0111,Grün Haus,1,133,142,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0111,Villiers de Lisle Adam’s,1,196,220,PERSON,"People, including fictional",,,,
0111,Le Secret de l’Échafaud,1,221,244,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0111,Correggio,3,18,27,PERSON,"People, including fictional",,,,
0111,"Sunday, September 6, 1891",4,0,25,DATE,Absolute or relative dates or periods,,,,
0111,Hotel Roth,4,27,37,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0111,Munich,4,39,45,GPE,"Countries, cities, states",,,,
0111,Pinacothek,5,12,22,ORG,"Companies, agencies, institutions, etc.",,,,
0111,Venetian,5,49,57,NORP,Nationalities or religious or political groups,,,,
0111,Veronese,5,62,70,NORP,Nationalities or religious or political groups,,,,
0111,Brauereis,6,20,29,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0111,the evening,6,33,44,TIME,Times smaller than a day,,,,
0111,Volksfest,7,12,21,EVENT,"Named hurricanes, battles, wars, sports events, etc.",,,,
0111,all day,7,47,54,DATE,Absolute or relative dates or periods,,,,
0111,God,7,56,59,PERSON,"People, including fictional",,,,
0111,England,7,100,107,GPE,"Countries, cities, states",,,,
