page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0336,"Tuesday, January 3, 1893",1,0,24,DATE,Absolute or relative dates or periods,,,,
0336,Florence,1,26,34,GPE,"Countries, cities, states",,,,
0336,Bernhard,2,0,8,PERSON,"People, including fictional",,,,
0336,200,2,35,38,MONEY,"Monetary values, including unit",,,,
0336,Burke,2,50,55,PERSON,"People, including fictional",,,,
0336,600,2,78,81,CARDINAL,Numerals that do not fall under another type,,,,
0336,800,2,93,96,CARDINAL,Numerals that do not fall under another type,,,,
0336,Burke,2,98,103,PERSON,"People, including fictional",,,,
0336,Burke,2,203,208,PERSON,"People, including fictional",,,,
0336,all day long,2,233,245,DATE,Absolute or relative dates or periods,,,,
0336,German,3,8,14,NORP,Nationalities or religious or political groups,,,,
0336,Bernhard,3,28,36,PERSON,"People, including fictional",,,,
0336,Cascine,3,75,82,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0336,Burke,3,134,139,PERSON,"People, including fictional",,,,
0336,Ranke,4,45,50,PERSON,"People, including fictional",,,,
0336,Histoire de France,4,53,71,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0336,"Wednesday, January 4, 1893",5,0,26,DATE,Absolute or relative dates or periods,,,,
0336,Florence,5,28,36,GPE,"Countries, cities, states",,,,
0336,Perry,6,8,13,PERSON,"People, including fictional",,,,
0336,German,8,8,14,LANGUAGE,Any named language,,,,
0336,Eastlake,8,33,41,PERSON,"People, including fictional",,,,
0336,Bernhard,8,49,57,PERSON,"People, including fictional",,,,
0336,the Panciatichi Gallery,8,66,89,ORG,"Companies, agencies, institutions, etc.",,,,
0336,Uffici,9,34,40,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0336,Pitti,9,45,50,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0336,Bellosguardo,9,60,72,GPE,"Countries, cities, states",,,,
0336,Way,9,86,89,PERSON,"People, including fictional",,,,
0336,Bernhard,10,10,18,PERSON,"People, including fictional",,,,
0336,William James,10,29,42,PERSON,"People, including fictional",,,,
0336,Bernhard,10,193,201,PERSON,"People, including fictional",,,,
0336,Perry,10,420,425,PERSON,"People, including fictional",,,,
0336,Bridges,11,23,30,PERSON,"People, including fictional",,,,
0336,"Thursday, January 5, 1893",13,2,27,DATE,Absolute or relative dates or periods,,,,
0336,Florence,13,29,37,GPE,"Countries, cities, states",,,,
0336,Perry,14,5,10,PERSON,"People, including fictional",,,,
0336,German,14,20,26,LANGUAGE,Any named language,,,,
0336,Pitti,15,14,19,ORG,"Companies, agencies, institutions, etc.",,,,
0336,James,15,38,43,PERSON,"People, including fictional",,,,
0336,Panciatichi,15,61,72,PERSON,"People, including fictional",,,,
0336,Bernhard,15,89,97,PERSON,"People, including fictional",,,,
0336,Crivelli,15,129,137,PERSON,"People, including fictional",,,,
0336,Pietà,15,152,157,PRODUCT,"Objects, vehicles, foods, etc. (not services)",,,,
0336,Japanese,15,208,216,NORP,Nationalities or religious or political groups,,,,
0336,Tura,15,261,265,ORG,"Companies, agencies, institutions, etc.",,,,
0336,the Museo Etrusco,15,285,302,ORG,"Companies, agencies, institutions, etc.",,,,
0336,Bernhard,16,12,20,PERSON,"People, including fictional",,,,
0336,Vernon Lee,16,38,48,PERSON,"People, including fictional",,,,
0336,James,16,63,68,PERSON,"People, including fictional",,,,
0336,Vernon,16,107,113,PERSON,"People, including fictional",,,,
0336,Florentine,16,507,517,NORP,Nationalities or religious or political groups,,,,
0336,Galleries,16,595,604,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0336,Loring,17,6,12,PERSON,"People, including fictional",,,,
0336,James,17,52,57,PERSON,"People, including fictional",,,,
0336,"Friday, January 6, 1893",18,0,23,DATE,Absolute or relative dates or periods,,,,
0336,Florence,18,25,33,GPE,"Countries, cities, states",,,,
0336,Perry,19,22,27,PERSON,"People, including fictional",,,,
0336,Ranke,19,35,40,PERSON,"People, including fictional",,,,
0336,German,19,51,57,NORP,Nationalities or religious or political groups,,,,
0336,Bernhard,19,66,74,PERSON,"People, including fictional",,,,
0336,Vol. II,19,80,87,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0336,Ranke,19,91,96,PERSON,"People, including fictional",,,,
0336,Histoire de la France,19,99,120,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0336,Balaustion’s Adventure,20,6,28,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0336,Browning,20,31,39,PERSON,"People, including fictional",,,,
0336,Browning,21,22,30,PERSON,"People, including fictional",,,,
0336,Hapgood,22,17,24,PERSON,"People, including fictional",,,,
0336,a holiday,22,67,76,DATE,Absolute or relative dates or periods,,,,
0336,Cesare,23,0,6,PERSON,"People, including fictional",,,,
0336,Toscana,23,26,33,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0336,Fridays,23,92,99,DATE,Absolute or relative dates or periods,,,,
0336,that day,23,149,157,DATE,Absolute or relative dates or periods,,,,
0336,Italian,23,186,193,NORP,Nationalities or religious or political groups,,,,
0336,England,23,224,231,GPE,"Countries, cities, states",,,,
0336,"Saturday, January 7, 1893",25,0,25,DATE,Absolute or relative dates or periods,,,,
0336,Florence,25,27,35,GPE,"Countries, cities, states",,,,
0336,the morning,26,36,47,TIME,Times smaller than a day,,,,
0336,the Casa Buonarotti,26,60,79,ORG,"Companies, agencies, institutions, etc.",,,,
0336,Alinari,27,15,22,PERSON,"People, including fictional",,,,
0336,Mikes,27,50,55,PERSON,"People, including fictional",,,,
0336,Bellosguardo,27,76,88,PERSON,"People, including fictional",,,,
0336,James,28,13,18,PERSON,"People, including fictional",,,,
0336,James,28,49,54,PERSON,"People, including fictional",,,,
0336,Bernhard,29,0,8,PERSON,"People, including fictional",,,,
0336,Costa,29,25,30,PERSON,"People, including fictional",,,,
0336,Forbes,29,63,69,PERSON,"People, including fictional",,,,
0336,the evening,29,73,84,TIME,Times smaller than a day,,,,
0336,German,29,102,108,LANGUAGE,Any named language,,,,
0336,"Sunday, January 8, 1893",30,2,25,DATE,Absolute or relative dates or periods,,,,
0336,Florence,30,27,35,GPE,"Countries, cities, states",,,,
0336,Building Master Solness,31,30,53,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0336,Ibsen,31,56,61,PERSON,"People, including fictional",,,,
0336,Fiesole,32,10,17,LOC,"Non-GPE locations, mountain ranges, bodies of water",,,,
