page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0145,"Wednesday, October 28, 1891",1,0,27,DATE,Absolute or relative dates or periods,,,,
0145,Padua,1,29,34,GPE,"Countries, cities, states",,,,
0145,4-30,2,10,14,TIME,Times smaller than a day,,,,
0145,5-30,2,37,41,TIME,Times smaller than a day,,,,
0145,Monselice,2,46,55,GPE,"Countries, cities, states",,,,
0145,the hour,2,72,80,TIME,Times smaller than a day,,,,
0145,Euganeans,2,333,342,NORP,Nationalities or religious or political groups,,,,
0145,South Italian,2,447,460,NORP,Nationalities or religious or political groups,,,,
0145,Sicily,2,571,577,GPE,"Countries, cities, states",,,,
0145,Naples,2,581,587,GPE,"Countries, cities, states",,,,
0145,Monselice,4,5,14,GPE,"Countries, cities, states",,,,
0145,Montagnara,4,29,39,GPE,"Countries, cities, states",,,,
0145,Este,4,70,74,GPE,"Countries, cities, states",,,,
0145,Montagnana,5,0,10,GPE,"Countries, cities, states",,,,
0145,Baedeker,5,39,47,ORG,"Companies, agencies, institutions, etc.",,,,
0145,Cima,5,167,171,GPE,"Countries, cities, states",,,,
0145,Carpaccio,5,175,184,GPE,"Countries, cities, states",,,,
0145,Buonconsiglio,5,471,484,GPE,"Countries, cities, states",,,,
0145,Montagnana,6,6,16,GPE,"Countries, cities, states",,,,
0145,Rovigo,6,28,34,GPE,"Countries, cities, states",,,,
0145,"Thursday October 29, 1891",8,0,25,DATE,Absolute or relative dates or periods,,,,
0145,Croce d’Oro,8,27,38,GPE,"Countries, cities, states",,,,
0145,Padova,8,40,46,GPE,"Countries, cities, states",,,,
0145,Santa Giustina,9,8,22,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0145,the morning,9,26,37,TIME,Times smaller than a day,,,,
0145,the Scuola del Santo,9,189,209,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0145,the Church of S. Antonio,9,214,238,ORG,"Companies, agencies, institutions, etc.",,,,
0145,Altichieris,10,82,93,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0145,the afternoon,11,17,30,TIME,Times smaller than a day,,,,
0145,Eremitani,11,47,56,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0145,B.,12,0,2,PERSON,"People, including fictional",,,,
0145,"Friday, October 30, 1891",13,0,24,DATE,Absolute or relative dates or periods,,,,
0145,Padua,13,26,31,GPE,"Countries, cities, states",,,,
0145,the day,14,9,16,DATE,Absolute or relative dates or periods,,,,
0145,Vicenza,14,20,27,GPE,"Countries, cities, states",,,,
0145,Palladio,14,60,68,PERSON,"People, including fictional",,,,
0145,a day,14,135,140,DATE,Absolute or relative dates or periods,,,,
0145,Mantegna,14,197,205,PERSON,"People, including fictional",,,,
0145,Buonconsiglio,14,255,268,PERSON,"People, including fictional",,,,
0145,the Loschi Giorgione,15,24,44,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0145,Monte Berico,15,75,87,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0145,"Saturday, October 31, 1891",16,0,26,DATE,Absolute or relative dates or periods,,,,
0145,Hotel della Spada,16,28,45,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0145,Castelfranco,16,47,59,GPE,"Countries, cities, states",,,,
0145,Bassano 〈del Grappa,17,26,45,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0145,the morning,17,63,74,TIME,Times smaller than a day,,,,
0145,Bassanesque,17,84,95,NORP,Nationalities or religious or political groups,,,,
0145,Bassanis,17,125,133,NORP,Nationalities or religious or political groups,,,,
0145,Jacopo Bassano,17,361,375,PERSON,"People, including fictional",,,,
0145,nearly 20,17,380,389,CARDINAL,Numerals that do not fall under another type,,,,
0145,Ruskin,17,453,459,PERSON,"People, including fictional",,,,
0145,Browning,17,466,474,PERSON,"People, including fictional",,,,
0145,market day,18,81,91,DATE,Absolute or relative dates or periods,,,,
0145,Bassano,18,109,116,GPE,"Countries, cities, states",,,,
0145,Bassani,18,311,318,NORP,Nationalities or religious or political groups,,,,
0145,Jacopo,18,351,357,GPE,"Countries, cities, states",,,,
0145,Castelfranco,19,17,29,GPE,"Countries, cities, states",,,,
0145,Giorgione,19,57,66,PERSON,"People, including fictional",,,,
0145,Madonna,19,69,76,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0145,American,19,139,147,NORP,Nationalities or religious or political groups,,,,
