page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0075,"Aug. 7- Oct. 24, 1891",2,1,22,DATE,Absolute or relative dates or periods,,,,
0075,Mary,2,25,29,PERSON,"People, including fictional",,,,
0075,"Friday,〉",3,3,11,DATE,Absolute or relative dates or periods,,,,
0075,Belgians,4,29,37,NORP,Nationalities or religious or political groups,,,,
0075,Hollanders,4,42,52,NORP,Nationalities or religious or political groups,,,,
0075,the Catholic Church,4,79,98,ORG,"Companies, agencies, institutions, etc.",,,,
0075,Belgium,4,102,109,GPE,"Countries, cities, states",,,,
0075,L’Intruse,5,5,14,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0075,Maeterlingk,5,18,29,PERSON,"People, including fictional",,,,
0075,Augusta Webster,6,33,48,PERSON,"People, including fictional",,,,
0075,"Saturday,〉",8,3,13,DATE,Absolute or relative dates or periods,,,,
0075,The Hague,8,30,39,GPE,"Countries, cities, states",,,,
0075,Vol. V,9,5,11,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0075,Journal de J. Goncourt,9,15,37,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0075,Musée,11,8,13,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0075,Titian,11,22,28,PERSON,"People, including fictional",,,,
0075,Rubens,11,33,39,PERSON,"People, including fictional",,,,
0075,Flemings,11,44,52,PERSON,"People, including fictional",,,,
0075,Cathedral,12,24,33,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0075,Rubens,12,41,47,PERSON,"People, including fictional",,,,
0075,S. Jacques,12,55,65,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0075,Rubens,12,90,96,PERSON,"People, including fictional",,,,
0075,Sacristan,12,98,107,PERSON,"People, including fictional",,,,
0075,a whole quarter of an hour,12,226,252,TIME,Times smaller than a day,,,,
0075,Baedeker,13,5,13,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0075,Holland,13,37,44,GPE,"Countries, cities, states",,,,
0075,Flemish,13,54,61,NORP,Nationalities or religious or political groups,,,,
0075,Dutch,13,66,71,NORP,Nationalities or religious or political groups,,,,
0075,"Sunday, August 9, 1891",14,0,22,DATE,Absolute or relative dates or periods,,,,
0075,The Hague,14,24,33,GPE,"Countries, cities, states",,,,
0075,Steengracht,15,14,25,PERSON,"People, including fictional",,,,
0075,Rembrandt,15,44,53,PERSON,"People, including fictional",,,,
0075,Bathsheba,15,59,68,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0075,Jan Steen,15,81,90,PERSON,"People, including fictional",,,,
0075,Mersu,15,133,138,PERSON,"People, including fictional",,,,
0075,Finest A. Brauwer,15,140,157,PERSON,"People, including fictional",,,,
0075,Franz Hals,15,201,211,PERSON,"People, including fictional",,,,
0075,Afternoon,16,0,9,TIME,Times smaller than a day,,,,
0075,Museum,16,18,24,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0075,Rembrandt’s Presentation,16,30,54,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0075,Temple,16,58,64,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0075,Paul Potter,18,0,11,PERSON,"People, including fictional",,,,
0075,Bull,18,13,17,PERSON,"People, including fictional",,,,
0075,P.P.,18,218,222,PERSON,"People, including fictional",,,,
0075,before 30,18,228,237,DATE,Absolute or relative dates or periods,,,,
0075,Italian,19,4,11,NORP,Nationalities or religious or political groups,,,,
0075,"Monday, August 10, 1891",20,0,23,DATE,Absolute or relative dates or periods,,,,
0075,s’Gravenhage,20,25,37,PERSON,"People, including fictional",,,,
0075,Museum,21,8,14,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0075,Van Meer van Delft,21,64,82,PRODUCT,"Objects, vehicles, foods, etc. (not services)",,,,
0075,Leyden,22,8,14,GPE,"Countries, cities, states",,,,
0075,about a dozen,22,71,84,CARDINAL,Numerals that do not fall under another type,,,,
0075,Hokusai,22,101,108,GPE,"Countries, cities, states",,,,
0075,Motley,23,7,13,PERSON,"People, including fictional",,,,
0075,Dutch Republic,23,16,30,GPE,"Countries, cities, states",,,,
0075,Van Pijl,25,24,32,ORG,"Companies, agencies, institutions, etc.",,,,
0075,4 francs,25,34,42,MONEY,"Monetary values, including unit",,,,
0075,Motley,26,25,31,ORG,"Companies, agencies, institutions, etc.",,,,
0075,evening,26,35,42,TIME,Times smaller than a day,,,,
0075,La Princesse Maleine,27,5,25,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0075,Maeterlinck,27,29,40,PERSON,"People, including fictional",,,,
