page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0312,"Wednesday, October 19, 1892",1,2,29,DATE,Absolute or relative dates or periods,,,,
0312,Albergo Zongo,1,31,44,PERSON,"People, including fictional",,,,
0312,Pesaro,1,46,52,GPE,"Countries, cities, states",,,,
0312,the Ducal Palace,2,11,27,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0312,Urbino,2,31,37,GPE,"Countries, cities, states",,,,
0312,the Duomo and S. Francesco,2,52,78,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0312,St. Spirito and Raphael’s House,2,80,111,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0312,the Casa Albani,2,117,132,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0312,Savoldo,2,214,221,PERSON,"People, including fictional",,,,
0312,Bernhard,4,0,8,PERSON,"People, including fictional",,,,
0312,S. Giovanni,4,17,28,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0312,1416,4,68,72,DATE,Absolute or relative dates or periods,,,,
0312,2.30,5,67,71,TIME,Times smaller than a day,,,,
0312,evening,6,29,36,TIME,Times smaller than a day,,,,
0312,"Thursday, October 20, 1892",7,0,26,DATE,Absolute or relative dates or periods,,,,
0312,Albergo Roma,7,28,40,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0312,Ancona,7,42,48,GPE,"Countries, cities, states",,,,
0312,Pesaro,8,39,45,GPE,"Countries, cities, states",,,,
0312,Bellinis,8,66,74,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0312,Pinacoteca,8,82,92,LOC,"Non-GPE locations, mountain ranges, bodies of water",,,,
0312,12.30,9,3,8,TIME,Times smaller than a day,,,,
0312,Fano,9,17,21,GPE,"Countries, cities, states",,,,
0312,Teatro,9,89,95,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0312,Il Sindaco,9,316,326,PERSON,"People, including fictional",,,,
0312,the Duca di Montevecchio,9,380,404,PERSON,"People, including fictional",,,,
0312,Theatre,9,444,451,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0312,Municipio,9,455,464,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0312,Churches,9,477,485,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0312,two,9,493,496,CARDINAL,Numerals that do not fall under another type,,,,
0312,Giovanni Santis,9,497,512,NORP,Nationalities or religious or political groups,,,,
0312,two,9,517,520,CARDINAL,Numerals that do not fall under another type,,,,
0312,Peruginos,9,521,530,NORP,Nationalities or religious or political groups,,,,
0312,one,9,532,535,CARDINAL,Numerals that do not fall under another type,,,,
0312,Ancona,10,11,17,GPE,"Countries, cities, states",,,,
0312,7,10,21,22,TIME,Times smaller than a day,,,,
0312,"Friday, October 21, 1892",11,0,24,DATE,Absolute or relative dates or periods,,,,
0312,Ancona,11,26,32,GPE,"Countries, cities, states",,,,
0312,S. Domenico,12,43,54,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0312,an hour and a half,12,63,81,TIME,Times smaller than a day,,,,
0312,Titian,12,100,106,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0312,an hour,12,126,133,TIME,Times smaller than a day,,,,
0312,Pinacoteca,12,141,151,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0312,The Women’s Herald,13,38,56,ORG,"Companies, agencies, institutions, etc.",,,,
0312,Bernhard,14,0,8,PERSON,"People, including fictional",,,,
0312,Duomo,14,21,26,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0312,"Saturday, October 22, 1892",15,0,26,DATE,Absolute or relative dates or periods,,,,
0312,Ancona,15,28,34,GPE,"Countries, cities, states",,,,
0312,the day,16,6,13,DATE,Absolute or relative dates or periods,,,,
0312,Jesi,16,17,21,GPE,"Countries, cities, states",,,,
0312,"Sunday, October 23, 1892",17,0,24,DATE,Absolute or relative dates or periods,,,,
0312,Ancona,17,26,32,GPE,"Countries, cities, states",,,,
0312,Loreto,18,0,6,PERSON,"People, including fictional",,,,
0312,9-12.30,18,7,14,TIME,Times smaller than a day,,,,
0312,Melozzos,19,8,16,PERSON,"People, including fictional",,,,
0312,Signorellis,19,18,29,PERSON,"People, including fictional",,,,
0312,Lottos,19,34,40,PERSON,"People, including fictional",,,,
0312,Recanati,20,9,17,GPE,"Countries, cities, states",,,,
0312,the day,20,62,69,DATE,Absolute or relative dates or periods,,,,
0312,Lottos,20,99,105,PERSON,"People, including fictional",,,,
0312,"Monday, October 24, 1892, ** Albergo Milano, Macerata",21,1,54,DATE,Absolute or relative dates or periods,,,,
0312,diretto da Cesare Fratini,21,56,81,PERSON,"People, including fictional",,,,
