page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0153,"Sunday, All Souls’",1,0,18,DATE,Absolute or relative dates or periods,,,,
0153,1891,1,24,28,DATE,Absolute or relative dates or periods,,,,
0153,Castelfranco,1,52,64,GPE,"Countries, cities, states",,,,
0153,St. Mark’s,2,195,205,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0153,Giorgione,2,415,424,PERSON,"People, including fictional",,,,
0153,Giorgione,2,691,700,PERSON,"People, including fictional",,,,
0153,Bassano,2,857,864,PERSON,"People, including fictional",,,,
0153,Bassanesque,2,869,880,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0153,an hour and a half,3,15,33,TIME,Times smaller than a day,,,,
0153,Treviso,4,16,23,GPE,"Countries, cities, states",,,,
0153,afternoon,4,46,55,TIME,Times smaller than a day,,,,
0153,Savoldo,4,72,79,PERSON,"People, including fictional",,,,
0153,San Niccolo,4,95,106,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0153,Titian,4,137,143,PERSON,"People, including fictional",,,,
0153,Pordenone,4,148,157,PERSON,"People, including fictional",,,,
0153,Duomo,4,165,170,FAC,"Buildings, airports, highways, bridges, etc.",,,,
