page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0162,"Friday, November 13, 1891",1,0,25,DATE,Absolute or relative dates or periods,,,,
0162,Pensione Lejeune,1,27,43,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0162,Vienna,1,45,51,GPE,"Countries, cities, states",,,,
0162,Herr Hofrath von Enghert,2,19,43,PERSON,"People, including fictional",,,,
0162,"Saturday, November 14, 1891",3,0,27,DATE,Absolute or relative dates or periods,,,,
0162,Vienna,3,29,35,GPE,"Countries, cities, states",,,,
0162,hours,4,27,32,TIME,Times smaller than a day,,,,
0162,Gallery,4,46,53,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0162,Janet,5,9,14,PERSON,"People, including fictional",,,,
0162,"Sunday, November 15, 1891",6,0,25,DATE,Absolute or relative dates or periods,,,,
0162,Vienna,6,27,33,GPE,"Countries, cities, states",,,,
0162,Academy,7,18,25,ORG,"Companies, agencies, institutions, etc.",,,,
0162,Richter,8,8,15,PERSON,"People, including fictional",,,,
0162,Giovanni Costa,10,19,33,PERSON,"People, including fictional",,,,
0162,Prater,10,41,47,PRODUCT,"Objects, vehicles, foods, etc. (not services)",,,,
0162,Janet,11,0,5,PERSON,"People, including fictional",,,,
