page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0211,"Friday, February 12, 1892",1,2,27,DATE,Absolute or relative dates or periods,,,,
0211,Florence,1,29,37,GPE,"Countries, cities, states",,,,
0211,Uffizi,2,0,6,PERSON,"People, including fictional",,,,
0211,the morning,2,10,21,TIME,Times smaller than a day,,,,
0211,Credi,2,36,41,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0211,Verocchio,2,46,55,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0211,B.,3,0,2,PERSON,"People, including fictional",,,,
0211,sunset,3,88,94,TIME,Times smaller than a day,,,,
0211,the evening,4,3,14,TIME,Times smaller than a day,,,,
0211,Correggio,4,34,43,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0211,Les Messieurs Golovleff,5,11,34,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0211,Wuthering Heights,5,56,73,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0211,B.,7,0,2,PERSON,"People, including fictional",,,,
0211,Perry,7,12,17,PERSON,"People, including fictional",,,,
0211,Loti,7,22,26,PERSON,"People, including fictional",,,,
0211,Phantome d’Orient,7,29,46,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0211,"Saturday, February 13, 1892",9,0,27,DATE,Absolute or relative dates or periods,,,,
0211,Florence,9,29,37,GPE,"Countries, cities, states",,,,
0211,Bargello,10,12,20,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0211,the morning,10,24,35,TIME,Times smaller than a day,,,,
0211,Verocchios,10,49,59,PERSON,"People, including fictional",,,,
0211,Uffizi,10,73,79,PERSON,"People, including fictional",,,,
0211,Gertrude,10,93,101,PERSON,"People, including fictional",,,,
0211,the afternoon,10,105,118,TIME,Times smaller than a day,,,,
0211,Costa,11,0,5,PERSON,"People, including fictional",,,,
0211,the evening,11,14,25,TIME,Times smaller than a day,,,,
0211,Naples,11,51,57,GPE,"Countries, cities, states",,,,
0211,Lionardo,11,73,81,PERSON,"People, including fictional",,,,
0211,Botticelli,11,86,96,PERSON,"People, including fictional",,,,
0211,Costa,11,110,115,PERSON,"People, including fictional",,,,
0211,"Sunday, February 14, 1892",12,2,27,DATE,Absolute or relative dates or periods,,,,
0211,Florence,12,29,37,PERSON,"People, including fictional",,,,
0211,Mary,12,39,43,PERSON,"People, including fictional",,,,
0211,28th,12,46,50,ORDINAL,"""first"", ""second"", etc.",,,,
0211,Correggio,13,17,26,PRODUCT,"Objects, vehicles, foods, etc. (not services)",,,,
0211,the morning,13,30,41,TIME,Times smaller than a day,,,,
0211,Mugnone,13,57,64,GPE,"Countries, cities, states",,,,
0211,the afternoon,13,68,81,TIME,Times smaller than a day,,,,
0211,Costa,14,0,5,PERSON,"People, including fictional",,,,
0211,last night,14,11,21,TIME,Times smaller than a day,,,,
0211,Loeser,14,65,71,PERSON,"People, including fictional",,,,
0211,Way,14,130,133,PERSON,"People, including fictional",,,,
0211,Loeser,14,135,141,PERSON,"People, including fictional",,,,
0211,B.,14,147,149,PERSON,"People, including fictional",,,,
0211,this morning,14,150,162,TIME,Times smaller than a day,,,,
0211,Costa,14,168,173,PERSON,"People, including fictional",,,,
0211,Way,14,212,215,PERSON,"People, including fictional",,,,
0211,Bernhard,15,0,8,PERSON,"People, including fictional",,,,
0211,all day,15,29,36,DATE,Absolute or relative dates or periods,,,,
0211,Agnes Grey,16,7,17,PERSON,"People, including fictional",,,,
0211,Baudelaire,17,5,15,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0211,Poèmes en Prose,17,18,33,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0211,"Monday, February 15, 1892",19,0,25,DATE,Absolute or relative dates or periods,,,,
0211,Florence,19,27,35,GPE,"Countries, cities, states",,,,
0211,Pier di Cosimo,20,0,14,PERSON,"People, including fictional",,,,
0211,Uffizi,20,22,28,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0211,the morning,20,32,43,TIME,Times smaller than a day,,,,
0211,Gagliardi,21,16,25,PERSON,"People, including fictional",,,,
0211,Battle of Centaurs,21,39,57,EVENT,"Named hurricanes, battles, wars, sports events, etc.",,,,
0211,Britten,22,13,20,PERSON,"People, including fictional",,,,
0211,Musgrave,22,26,34,PERSON,"People, including fictional",,,,
0211,Loeser,22,39,45,PERSON,"People, including fictional",,,,
0211,B.’s,22,61,65,ORG,"Companies, agencies, institutions, etc.",,,,
0211,Britten,22,80,87,PERSON,"People, including fictional",,,,
0211,Correggio,23,30,39,PERSON,"People, including fictional",,,,
0211,the evening,23,43,54,TIME,Times smaller than a day,,,,
0211,a “History of Taste in Italian Pictures,24,21,60,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0211,B.,25,0,2,PERSON,"People, including fictional",,,,
0211,Henry James’,25,12,24,PERSON,"People, including fictional",,,,
0211,"Tuesday, February 16, 1892",26,0,26,DATE,Absolute or relative dates or periods,,,,
0211,Florence,26,28,36,GPE,"Countries, cities, states",,,,
0211,Correggio,27,6,15,PERSON,"People, including fictional",,,,
0211,morning,27,16,23,TIME,Times smaller than a day,,,,
0211,afternoon,27,25,34,TIME,Times smaller than a day,,,,
0211,evening,27,39,46,TIME,Times smaller than a day,,,,
0211,Loeser,28,14,20,PERSON,"People, including fictional",,,,
0211,Karin,29,0,5,PERSON,"People, including fictional",,,,
0211,Kindergarten,29,57,69,DATE,Absolute or relative dates or periods,,,,
