page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0404,"Wednesday, May 30, 1893",1,2,25,DATE,Absolute or relative dates or periods,,,,
0404,Bella Venezia,1,27,40,GPE,"Countries, cities, states",,,,
0404,Milan,1,42,47,GPE,"Countries, cities, states",,,,
0404,Brera,2,0,5,PERSON,"People, including fictional",,,,
0404,morning,2,9,16,TIME,Times smaller than a day,,,,
0404,Frizzoni,3,4,12,PERSON,"People, including fictional",,,,
0404,Vittadini,3,17,26,PERSON,"People, including fictional",,,,
0404,Poldi,3,34,39,PERSON,"People, including fictional",,,,
0404,Sormani,3,87,94,PERSON,"People, including fictional",,,,
0404,Canalettos,4,1,11,PERSON,"People, including fictional",,,,
0404,Cavanaglia,4,16,26,PERSON,"People, including fictional",,,,
0404,"Thursday, June 1, 1893",6,0,22,DATE,Absolute or relative dates or periods,,,,
0404,Milan,6,24,29,GPE,"Countries, cities, states",,,,
0404,the morning,7,12,23,TIME,Times smaller than a day,,,,
0404,Museo Civico,8,0,12,PERSON,"People, including fictional",,,,
0404,Ambrosiana,8,14,24,GPE,"Countries, cities, states",,,,
0404,Frizzoni,8,38,46,PERSON,"People, including fictional",,,,
0404,the afternoon,8,61,74,TIME,Times smaller than a day,,,,
0404,Paris,9,12,17,GPE,"Countries, cities, states",,,,
0404,35 gr,9,39,44,QUANTITY,"Measurements, as of weight or distance",,,,
0404,"Friday, June 2, 1893",11,0,20,DATE,Absolute or relative dates or periods,,,,
0404,14,11,22,24,CARDINAL,Numerals that do not fall under another type,,,,
0404,rue de la Grande Chaumière,11,25,51,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0404,Paris,11,53,58,GPE,"Countries, cities, states",,,,
0404,A day,12,0,5,DATE,Absolute or relative dates or periods,,,,
0404,"Saturday, June 3, 1893",13,0,22,DATE,Absolute or relative dates or periods,,,,
0404,Paris,13,24,29,GPE,"Countries, cities, states",,,,
0404,the Champ de Mars,14,4,21,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0404,Chicago,14,57,64,GPE,"Countries, cities, states",,,,
0404,Maude Mosher,15,11,23,PERSON,"People, including fictional",,,,
0404,Southerner,15,91,101,NORP,Nationalities or religious or political groups,,,,
0404,Helen Hopekirk,15,216,230,PERSON,"People, including fictional",,,,
0404,"Sunday, June 4, 1893",16,0,20,DATE,Absolute or relative dates or periods,,,,
0404,Paris,16,22,27,GPE,"Countries, cities, states",,,,
0404,Ray,16,30,33,PERSON,"People, including fictional",,,,
0404,6th,16,36,39,ORDINAL,"""first"", ""second"", etc.",,,,
0404,Louvre,17,0,6,GPE,"Countries, cities, states",,,,
0404,Luxembourg,17,8,18,GPE,"Countries, cities, states",,,,
0404,Maude,18,13,18,PERSON,"People, including fictional",,,,
0404,Salon,18,32,37,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0404,"Monday, June 5, 1893",19,0,20,DATE,Absolute or relative dates or periods,,,,
0404,Paris,19,22,27,GPE,"Countries, cities, states",,,,
0404,all morning,20,18,29,TIME,Times smaller than a day,,,,
0404,Mikes,20,102,107,PERSON,"People, including fictional",,,,
0404,the evening,20,111,122,TIME,Times smaller than a day,,,,
0404,Maude,21,4,9,PERSON,"People, including fictional",,,,
0404,the Champs de Mars,21,13,31,FAC,"Buildings, airports, highways, bridges, etc.",,,,
