page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0334,"Saturday, December 3, 1892",1,0,26,DATE,Absolute or relative dates or periods,,,,
0334,Florence,1,28,36,GPE,"Countries, cities, states",,,,
0334,today,2,27,32,DATE,Absolute or relative dates or periods,,,,
0334,Bernhard,2,48,56,PERSON,"People, including fictional",,,,
0334,Potapenko,3,28,37,PERSON,"People, including fictional",,,,
0334,the morning,3,41,52,TIME,Times smaller than a day,,,,
0334,Bernhard,3,72,80,PERSON,"People, including fictional",,,,
0334,half,3,176,180,CARDINAL,Numerals that do not fall under another type,,,,
0334,Lottos,4,31,37,PERSON,"People, including fictional",,,,
0334,Crivellis,4,42,51,PERSON,"People, including fictional",,,,
0334,Vienna,4,97,103,GPE,"Countries, cities, states",,,,
0334,the National Gallery,4,108,128,ORG,"Companies, agencies, institutions, etc.",,,,
0334,Quadri,4,138,144,LOC,"Non-GPE locations, mountain ranges, bodies of water",,,,
0334,9.30,5,77,81,TIME,Times smaller than a day,,,,
0334,9,5,96,97,TIME,Times smaller than a day,,,,
0334,"December 2 to December 30, 1892",7,17,48,DATE,Absolute or relative dates or periods,,,,
0334,"Saturday, December 31, 1892",8,2,29,DATE,Absolute or relative dates or periods,,,,
0334,Florence,8,31,39,GPE,"Countries, cities, states",,,,
0334,Four weeks,9,0,10,DATE,Absolute or relative dates or periods,,,,
0334,London,9,14,20,GPE,"Countries, cities, states",,,,
0334,Ray,9,30,33,PERSON,"People, including fictional",,,,
0334,Burke,11,0,5,PERSON,"People, including fictional",,,,
0334,10 days,11,20,27,DATE,Absolute or relative dates or periods,,,,
0334,Bernhard,11,33,41,PERSON,"People, including fictional",,,,
0334,Gagliardi,11,79,88,PERSON,"People, including fictional",,,,
0334,Pier di Cosimo,11,91,105,PRODUCT,"Objects, vehicles, foods, etc. (not services)",,,,
0334,Bernhard,11,107,115,PERSON,"People, including fictional",,,,
0334,Mikes,12,10,15,PERSON,"People, including fictional",,,,
0334,Thursday,13,8,16,DATE,Absolute or relative dates or periods,,,,
0334,Paris,13,20,25,GPE,"Countries, cities, states",,,,
0334,Maude,13,31,36,PERSON,"People, including fictional",,,,
0334,6.40,13,58,62,TIME,Times smaller than a day,,,,
0334,this evening,13,63,75,TIME,Times smaller than a day,,,,
0334,Brera,14,14,19,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0334,the morning,14,23,34,TIME,Times smaller than a day,,,,
