page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0436,Ingram Bywater,2,5,19,PERSON,"People, including fictional",,,,
0436,Onslow Square,2,24,37,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0436,London,2,39,45,GPE,"Countries, cities, states",,,,
0436,J. H. Pollen,3,5,17,PERSON,"People, including fictional",,,,
0436,Pembridge Crescent,3,22,40,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0436,Notting Hill,3,42,54,GPE,"Countries, cities, states",,,,
0436,London,3,56,62,GPE,"Countries, cities, states",,,,
0436,Dunbar,4,5,11,PERSON,"People, including fictional",,,,
0436,16,4,24,26,CARDINAL,Numerals that do not fall under another type,,,,
0436,Westminster,4,41,52,GPE,"Countries, cities, states",,,,
0436,London,4,54,60,GPE,"Countries, cities, states",,,,
0436,M. Sidney Parry,5,0,15,PERSON,"People, including fictional",,,,
0436,Newman House,5,17,29,ORG,"Companies, agencies, institutions, etc.",,,,
0436,105 Kensington Road,5,31,50,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0436,London,5,52,58,GPE,"Countries, cities, states",,,,
0436,Cooper,6,5,11,PERSON,"People, including fictional",,,,
0436,Bradley,6,18,25,PERSON,"People, including fictional",,,,
0436,Durdans,6,27,34,PERSON,"People, including fictional",,,,
0436,Reigate,6,36,43,GPE,"Countries, cities, states",,,,
0436,Surrey,6,45,51,GPE,"Countries, cities, states",,,,
0436,Enrico Costa,7,7,19,PERSON,"People, including fictional",,,,
0436,4,7,21,22,CARDINAL,Numerals that do not fall under another type,,,,
0436,Via Micheli,7,23,34,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0436,Firenze,7,36,43,GPE,"Countries, cities, states",,,,
0436,Gustavo Frizzoni,9,0,16,PERSON,"People, including fictional",,,,
0436,14,9,28,30,CARDINAL,Numerals that do not fall under another type,,,,
0436,Milano,9,32,38,GPE,"Countries, cities, states",,,,
0436,Hermann Klinsman,10,0,16,PERSON,"People, including fictional",,,,
0436,127,10,21,24,CARDINAL,Numerals that do not fall under another type,,,,
0436,Berlin,10,43,49,GPE,"Countries, cities, states",,,,
