page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0410,"Tuesday, August 22, 1893",1,0,24,DATE,Absolute or relative dates or periods,,,,
0410,Hotel Roth,1,26,36,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0410,Munich,1,38,44,GPE,"Countries, cities, states",,,,
0410,Art Exhibition,2,8,22,ORG,"Companies, agencies, institutions, etc.",,,,
0410,Senbach,2,44,51,PERSON,"People, including fictional",,,,
0410,Böchlin,2,56,63,PERSON,"People, including fictional",,,,
0410,"Wednesday, August 23, 1893",4,0,26,DATE,Absolute or relative dates or periods,,,,
0410,Munich,4,28,34,GPE,"Countries, cities, states",,,,
0410,a Filippo da Verona,5,20,39,PERSON,"People, including fictional",,,,
0410,a Polidoro Lanziani,5,44,63,PERSON,"People, including fictional",,,,
0410,Siegfried,5,71,80,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0410,evening,5,84,91,TIME,Times smaller than a day,,,,
0410,Cross,5,108,113,PERSON,"People, including fictional",,,,
0410,"Thursday, August 24, 1893",6,0,25,DATE,Absolute or relative dates or periods,,,,
0410,Munich,6,27,33,GPE,"Countries, cities, states",,,,
0410,Bavarian Museum,8,8,23,ORG,"Companies, agencies, institutions, etc.",,,,
0410,"Friday, August 25, 1893",9,0,23,DATE,Absolute or relative dates or periods,,,,
0410,Munich,9,25,31,GPE,"Countries, cities, states",,,,
0410,the Home Rule Bill,10,17,35,LAW,Named documents made into laws.,,,,
0410,Norman Hapgood’s,11,0,16,PERSON,"People, including fictional",,,,
0410,Hutchins Hapgood,11,26,42,PERSON,"People, including fictional",,,,
0410,Glyptothek,11,163,173,ORG,"Companies, agencies, institutions, etc.",,,,
0410,the evening,12,3,14,TIME,Times smaller than a day,,,,
0410,Wagner,12,81,87,PERSON,"People, including fictional",,,,
0410,Five hours,12,110,120,TIME,Times smaller than a day,,,,
0410,"Saturday, August 26, 1893",13,2,27,DATE,Absolute or relative dates or periods,,,,
0410,Munich,13,29,35,GPE,"Countries, cities, states",,,,
