page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0163,"Monday, November 16, 1891",1,2,27,DATE,Absolute or relative dates or periods,,,,
0163,Vienna,1,29,35,GPE,"Countries, cities, states",,,,
0163,afternoon,2,25,34,TIME,Times smaller than a day,,,,
0163,Goncourt,3,9,17,PERSON,"People, including fictional",,,,
0163,Journal,3,20,27,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0163,Crowe,4,8,13,PERSON,"People, including fictional",,,,
0163,Cavalcaselle,4,18,30,PERSON,"People, including fictional",,,,
0163,Titian,4,34,40,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0163,"Tuesday, November 17, 1891",5,0,26,DATE,Absolute or relative dates or periods,,,,
0163,Vienna,5,28,34,GPE,"Countries, cities, states",,,,
0163,Wickhoff,6,40,48,PERSON,"People, including fictional",,,,
0163,"Wednesday, November 18, 1891",10,0,28,DATE,Absolute or relative dates or periods,,,,
0163,Vienna,10,30,36,GPE,"Countries, cities, states",,,,
0163,Janet,11,16,21,PERSON,"People, including fictional",,,,
0163,Jägar,11,31,36,PERSON,"People, including fictional",,,,
0163,"Thursday, November 19, 1891",13,0,27,DATE,Absolute or relative dates or periods,,,,
0163,Vienna,13,29,35,GPE,"Countries, cities, states",,,,
0163,Pall Mall Gazette,14,43,60,ORG,"Companies, agencies, institutions, etc.",,,,
0163,1-4,15,25,28,DATE,Absolute or relative dates or periods,,,,
0163,French,16,7,13,LANGUAGE,Any named language,,,,
0163,Ibsen,16,55,60,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0163,the evening,17,4,15,TIME,Times smaller than a day,,,,
0163,"Friday, November 20, 1891",19,2,27,DATE,Absolute or relative dates or periods,,,,
0163,Vienna,19,29,35,GPE,"Countries, cities, states",,,,
0163,London,20,51,57,GPE,"Countries, cities, states",,,,
0163,the morning,21,11,22,TIME,Times smaller than a day,,,,
0163,Greek,21,32,37,NORP,Nationalities or religious or political groups,,,,
0163,Cooke,21,73,78,PERSON,"People, including fictional",,,,
0163,the afternoon,22,10,23,TIME,Times smaller than a day,,,,
0163,the Home Reading Room,23,26,47,ORG,"Companies, agencies, institutions, etc.",,,,
0163,"Saturday, November 21, 1891",24,0,27,DATE,Absolute or relative dates or periods,,,,
0163,Vienna,24,29,35,GPE,"Countries, cities, states",,,,
0163,the morning,25,9,20,TIME,Times smaller than a day,,,,
0163,Albertina,25,28,37,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0163,0164],25,111,116,CARDINAL,Numerals that do not fall under another type,,,,
0163,hundred,25,117,124,CARDINAL,Numerals that do not fall under another type,,,,
0163,Michelangelos,25,143,156,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0163,one,25,224,227,CARDINAL,Numerals that do not fall under another type,,,,
0163,Andrea del Sarto,25,247,263,PERSON,"People, including fictional",,,,
0163,some Baccio Bandinellis,25,268,291,PERSON,"People, including fictional",,,,
0163,the afternoon,26,3,16,TIME,Times smaller than a day,,,,
0163,Janet,26,32,37,PERSON,"People, including fictional",,,,
0163,La Femme au XVIII siècle,27,9,33,WORK_OF_ART,"Titles of books, songs, etc.",,,,
